caption_index,category,funniness_score,contest_id,caption,cleaned_caption,topic,topic_probability
19651,"Public Safety, Military and Security",22.617511520737327,4,careful rocks fall right sheriffs lap,careful rocks fall right sheriffs lap,37,0.6095502651415597
20282,"Public Safety, Military and Security",30.562211981566826,5,relax met annual deductible simple copay,relax met annual deductible simple copay,2,1.0
20936,"Public Safety, Military and Security",28.71889400921659,5,sure reached annual maximum outofpocket insurance copayments,sure reached annual maximum outofpocket insurance copayments,2,0.8214484821831286
21735,"Public Safety, Military and Security",27.870967741935484,5,two laid train inspectors,two laid train inspectors,30,1.0
22019,"Public Safety, Military and Security",26.4147465437788,5,100 copay fentanyl hear part ds gone mobileyou say,100 copay fentanyl hear part ds gone mobileyou say,2,0.9193741304351776
22082,"Public Safety, Military and Security",26.4147465437788,5,move lower copays deductibles,move lower copays deductibles,2,1.0
22173,"Public Safety, Military and Security",26.4147465437788,5,said way paying copay health insurance seen last james arbuckle,said way paying copay health insurance seen last james arbuckle,2,1.0
22452,"Public Safety, Military and Security",26.4147465437788,5,copy pres trumps unavoidable care act,copy pres trumps unavoidable care act,62,1.0
22828,"Public Safety, Military and Security",26.4147465437788,5,asking marshall cheats play weighted marbles,asking marshall cheats play weighted marbles,8,0.7765599584783311
23289,"Public Safety, Military and Security",26.4147465437788,5,pay copay,pay copay,2,1.0
23537,"Public Safety, Military and Security",26.4147465437788,5,already hit train last week transit police may get suspicious,already hit train last week may get suspicious,-1,0.0
23579,"Public Safety, Military and Security",26.4147465437788,5,beats harassed cops platform,beats harassed cops platform,5,0.9082518175740228
23597,"Public Safety, Military and Security",26.4147465437788,5,rehabs rehab besides covered minus copay,rehabs rehab besides covered minus copay,2,1.0
23916,"Public Safety, Military and Security",25.179723502304146,5,guardrails obstacle comfy zone wonder colorful platform edges signage would led,guardrails obstacle comfy zone wonder colorful platform edges signage would led,-1,0.0
23978,"Public Safety, Military and Security",24.682027649769584,5,least copay got us far,least copay got us far,2,1.0
24134,"Public Safety, Military and Security",34.70967741935484,6,horoscope said things going start falling way,horoscope said things going start falling way,12,0.5258698510554173
24430,"Public Safety, Military and Security",33.25345622119816,6,want know horoscope said today,want know horoscope said today,12,0.8310741735468984
24449,"Public Safety, Military and Security",33.25345622119816,6,would believe horoscope said today,would believe horoscope said today,12,1.0
24729,"Public Safety, Military and Security",31.686635944700466,6,lousy horoscope morning starting tomorrow going stop nonsense,lousy horoscope morning starting tomorrow going stop nonsense,12,0.9677044543429825
24818,"Public Safety, Military and Security",31.686635944700466,6,according horoscope expect windfall,according horoscope expect windfall,12,0.46007971083157506
24825,"Public Safety, Military and Security",31.686635944700466,6,gosh horoscope bang,gosh horoscope bang,12,0.6747596145894543
24933,"Public Safety, Military and Security",30.562211981566826,6,building inspector town long time ago,building town long time ago,-1,0.0
25110,"Public Safety, Military and Security",30.359447004608295,6,hah horoscope says “ avoid coffee today ”,hah horoscope says avoid coffee today,12,0.4388469339480521
25136,"Public Safety, Military and Security",30.359447004608295,6,horoscope told expect big change life,horoscope told expect big change life,12,0.4823104587099973
25351,"Public Safety, Military and Security",29.75115207373272,6,horoscope says get word higherups today,horoscope says get word higherups today,12,0.8243034749733892
25456,"Public Safety, Military and Security",29.75115207373272,6,never guess daily horoscope says,never guess daily horoscope says,12,0.8664481282924088
25522,"Public Safety, Military and Security",29.75115207373272,6,sure glad building inspector gave okay,sure glad building gave okay,30,0.15834091533357522
25719,"Public Safety, Military and Security",29.75115207373272,6,good thing quantum mechanics occur macroscopic scale,good thing quantum mechanics occur macroscopic scale,67,0.6870567734516067
25762,"Public Safety, Military and Security",29.75115207373272,6,doctor said could postpone colonoscopy better safe sorry right,doctor said could postpone colonoscopy better safe sorry right,1,1.0
25788,"Public Safety, Military and Security",29.75115207373272,6,horoscope schmoroscope pragmatist til day die,horoscope schmoroscope pragmatist til day die,12,0.7251723672507367
25908,"Public Safety, Military and Security",29.75115207373272,6,think pay taxes building inspectors,think pay taxes building inspectors,30,1.0
26068,"Public Safety, Military and Security",29.75115207373272,6,specific odd horoscope would ever read,specific odd horoscope would ever read,12,0.40939277064899515
26089,"Public Safety, Military and Security",29.75115207373272,6,something todays horoscope definitely understand,something todays horoscope definitely understand,12,0.4151337112713688
26355,"Public Safety, Military and Security",28.71889400921659,6,actually feeling quite optimistic change horoscope said things looking,actually feeling quite optimistic change horoscope said things looking,12,0.6292229488761051
26491,"Public Safety, Military and Security",27.870967741935484,6,say ironic building inspector,say ironic building,30,0.20605979498353
26607,"Public Safety, Military and Security",27.244239631336406,6,check horoscope morning,check horoscope morning,12,1.0
27077,"Public Safety, Military and Security",27.244239631336406,6,got fired told idiot building inspector yeah karmas bitch,got fired told idiot building yeah karmas bitch,-1,0.0
27089,"Public Safety, Military and Security",27.244239631336406,6,surprised finally closed deal horoscope said going encounter huge stumbling block today,surprised finally closed deal horoscope said going encounter huge stumbling block today,12,1.0
27220,"Public Safety, Military and Security",27.244239631336406,6,would believe horoscope today,would believe horoscope today,12,1.0
27805,"Public Safety, Military and Security",27.244239631336406,6,thinking downloading horoscope app watch,thinking downloading horoscope app watch,12,0.25679552536997063
27806,"Public Safety, Military and Security",27.244239631336406,6,complete confidence building inspector,complete confidence building,4,1.0
28557,"Public Safety, Military and Security",27.244239631336406,6,decent offer horoscope today said hardheaded,decent offer horoscope today said hardheaded,12,1.0
28592,"Public Safety, Military and Security",27.244239631336406,6,horoscope said surprise would put better place,horoscope said surprise would put better place,12,0.6562744259685133
28670,"Public Safety, Military and Security",27.244239631336406,6,horoscope right said things would falling lap today,horoscope right said things would falling lap today,12,0.6508710607274769
28722,"Public Safety, Military and Security",27.244239631336406,6,horoscope said lucky today,horoscope said lucky today,12,0.8904069552487321
28771,"Public Safety, Military and Security",27.244239631336406,6,funny thing andy strangest horoscope mornings paper,funny thing andy strangest horoscope mornings paper,12,0.420216626523953
28955,"Public Safety, Military and Security",27.244239631336406,6,sure drink job lot building inspector travel fast circles project certain image success,sure drink job lot building travel fast circles project certain image success,-1,0.0
28980,"Public Safety, Military and Security",27.244239631336406,6,oh worry horoscope says todays lucky day,oh worry horoscope says todays lucky day,12,1.0
29039,"Public Safety, Military and Security",27.244239631336406,6,believe horoscope said,believe horoscope said,12,0.6735804834267869
29173,"Public Safety, Military and Security",27.244239631336406,6,aha think know building inspectors outside,aha think know building inspectors outside,30,0.8260450854492127
29227,"Public Safety, Military and Security",27.244239631336406,6,hmm yelp horoscopes right,hmm yelp horoscopes right,12,0.678244809842286
29280,"Public Safety, Military and Security",26.4147465437788,6,let us compare horoscopes today,let us compare horoscopes today,12,0.678244809842286
29291,"Public Safety, Military and Security",26.4147465437788,6,ever read horoscope,ever read horoscope,12,0.4992524680906473
29803,"Public Safety, Military and Security",25.75115207373272,6,donald read horoscope today,donald read horoscope today,12,1.0
29859,"Public Safety, Military and Security",25.75115207373272,6,sorry wife believe horoscopes wants superstitious,sorry wife believe horoscopes wants superstitious,12,0.5600228087817254
30808,"Public Safety, Military and Security",33.08755760368663,7,means request appointed legal guardian denied,means request appointed legal guardian denied,17,0.2729037230294253
31539,"Public Safety, Military and Security",31.612903225806456,7,cop plea get life,plea get life,-1,0.0
31951,"Public Safety, Military and Security",29.75115207373272,7,say cop plea go eternity chance parole,say plea go eternity chance,-1,0.0
32352,"Public Safety, Military and Security",29.75115207373272,7,think cop plea hope death penalty,think plea hope death penalty,-1,0.0
32751,"Public Safety, Military and Security",29.75115207373272,7,cop first billion counts might able get sentence reduced,billion counts might able get sentence reduced,9,0.8382128946459619
33294,"Public Safety, Military and Security",28.294930875576043,7,found scythe need cop plea,found scythe need plea,-1,0.0
33818,"Public Safety, Military and Security",28.294930875576043,7,cop plea probably talk prosecutor death penalty,plea probably talk prosecutor death penalty,-1,0.0
33870,"Public Safety, Military and Security",28.294930875576043,7,copyright death penalty,copyright death penalty,6,1.0
33878,"Public Safety, Military and Security",28.294930875576043,7,judge copyright infringement phrase death penalty totally winnable,judge copyright infringement phrase death penalty totally winnable,6,1.0
34679,"Public Safety, Military and Security",28.294930875576043,7,background recommend cop plea,background recommend plea,-1,0.0
35775,"Public Safety, Military and Security",27.244239631336406,7,know guards would take scythe,know guards would take scythe,33,1.0
35897,"Public Safety, Military and Security",27.244239631336406,7,shkreli copyright sentiment must advise tweet hearing,shkreli copyright sentiment must advise tweet hearing,6,0.4994492036673231
36019,"Public Safety, Military and Security",27.244239631336406,7,really think need cop plea,really think need plea,-1,0.0
36360,"Public Safety, Military and Security",27.244239631336406,7,little luck cop plea get life,little luck plea get life,65,0.7495782302335219
39232,"Public Safety, Military and Security",25.91705069124424,8,latest militarystyle workout routine,latest militarystyle workout routine,71,1.0
39413,"Public Safety, Military and Security",25.75115207373272,8,need juice box copy dune stat,need juice box copy dune stat,3,0.7895992149458387
39921,"Public Safety, Military and Security",24.921658986175114,8,okay copying cat,okay copying cat,74,1.0
40073,"Public Safety, Military and Security",24.64516129032258,8,dads helicopter parent black hawk,dads helicopter parent black hawk,0,1.0
40301,"Public Safety, Military and Security",24.350230414746544,8,looks like jimmys helicopter dad crashed,looks like jimmys helicopter dad crashed,0,0.79104930035232
40349,"Public Safety, Military and Security",24.331797235023043,8,day lost swimming pool coast guard come rescue,day lost swimming pool coast come rescue,76,0.5533879376456721
40748,"Public Safety, Military and Security",23.92626728110599,8,mr presidents border patrol wall keep chinese digging way,mr presidents wall keep chinese digging way,-1,0.0
40752,"Public Safety, Military and Security",23.92626728110599,8,get mr marshall promise disturb rutabaga,get mr marshall promise disturb rutabaga,11,1.0
40797,"Public Safety, Military and Security",23.92626728110599,8,said something exercising coping mechanism,said something exercising coping mechanism,4,1.0
42357,"Public Safety, Military and Security",34.48847926267281,9,moonlighting scope,moonlighting scope,25,1.0
42529,"Public Safety, Military and Security",32.62672811059908,9,makes sense old guy afford real scope fred hates ducks,makes sense old guy afford real scope fred hates ducks,25,0.6887607120339387
43607,"Public Safety, Military and Security",28.14746543778802,9,perhaps ought consider advantages helicopter parenting,perhaps ought consider advantages helicopter parenting,0,1.0
43854,"Public Safety, Military and Security",27.668202764976964,9,interning scope,interning scope,25,1.0
43969,"Public Safety, Military and Security",27.35483870967742,9,ever ask would recommended hawk scope,ever ask would recommended hawk scope,25,1.0
44105,"Public Safety, Military and Security",27.1889400921659,9,still think military school bad idea,still think school bad idea,44,1.0
44409,"Public Safety, Military and Security",26.322580645161292,9,know nra ha little stuffed birds tie rifles get guard,know nra ha little stuffed birds tie rifles get,-1,0.0
44740,"Public Safety, Military and Security",25.91705069124424,9,either one trained rear guard birds stand looking stupid hat,either one trained rear birds stand looking stupid hat,-1,0.0
44890,"Public Safety, Military and Security",25.65898617511521,9,hear retired guard prison holding el chapo,hear retired holding el chapo,40,0.10306822881818252
45121,"Public Safety, Military and Security",25.198156682027655,9,either one trained rear guard service birds stand looking stupid hat,either one trained rear service birds stand looking stupid hat,-1,0.0
45172,"Public Safety, Military and Security",25.198156682027655,9,really rather harmless mind guarding buckingham palace,really rather harmless mind guarding buckingham palace,-1,0.0
45183,"Public Safety, Military and Security",25.198156682027655,9,kiss sycopheasant,kiss sycopheasant,54,0.399921345943028
45511,"Public Safety, Military and Security",24.516129032258064,9,honey sure marching military school really best plan,honey sure marching school really best plan,11,0.09253103765749603
45591,"Public Safety, Military and Security",24.350230414746544,9,old coot really guard post also shows tremendous balance perched rifle like,old coot really post also shows tremendous balance perched rifle like,25,0.6680063268022323
45843,"Public Safety, Military and Security",24.313364055299544,9,got new birds eye view scope,got new birds eye view scope,25,0.9474863113557156
46220,"Public Safety, Military and Security",23.188940092165904,9,go lardy guard gun,go lardy gun,-1,0.0
46283,"Public Safety, Military and Security",23.188940092165904,9,way guards seeds would think sunflowers,way guards seeds would think sunflowers,-1,0.0
46556,"Public Safety, Military and Security",22.894009216589865,9,traded life position rear guard,traded life position rear,19,0.7612756511643776
46693,"Public Safety, Military and Security",22.617511520737327,9,tweetys safe enough fred used guard clinton prison upstate,tweetys safe enough fred used clinton upstate,-1,0.0
48286,"Public Safety, Military and Security",28.497695852534562,10,coping split,coping split,4,1.0
48429,"Public Safety, Military and Security",28.202764976958527,10,sorry hear coping split,sorry hear coping split,4,1.0
48726,"Public Safety, Military and Security",27.705069124423964,10,know cope peelings anymore,know cope peelings anymore,4,1.0
48917,"Public Safety, Military and Security",27.391705069124427,10,sorry copyright freudian slip,sorry copyright freudian slip,6,1.0
50110,"Public Safety, Military and Security",25.75115207373272,10,order fully communicate feel inside must peel away guard holding truly convey emotions,order fully communicate feel inside must peel away holding truly convey emotions,-1,0.0
50526,"Public Safety, Military and Security",25.27188940092166,10,think need psychiatrist find inner self need detective,think need psychiatrist find inner self need,4,1.0
51282,"Public Safety, Military and Security",24.350230414746544,10,bunch guys keep calling plantain cope hurtful bullying,bunch guys keep calling plantain cope hurtful bullying,5,1.0
52008,"Public Safety, Military and Security",23.557603686635943,10,married david copper field honey hurry say abracadabra body sweating fruit juice sofa,married david copper field honey hurry say abracadabra body sweating fruit juice sofa,31,1.0
52462,"Public Safety, Military and Security",23.096774193548388,10,long fear let guard peeled eaten,long fear let peeled eaten,52,0.7043076578664597
52847,"Public Safety, Military and Security",22.17511520737327,10,coping deep sense lifes mission passed others,coping deep sense lifes mission passed others,4,1.0
56499,"Public Safety, Military and Security",24.94009216589862,11,today first day selling climate change insurance still getting used scope,today day selling climate change insurance still getting used scope,25,0.5714818135043361
57042,"Public Safety, Military and Security",24.276497695852537,11,guess got selected parades grand marshal,guess got selected parades grand,11,0.1826352890094904
57893,"Public Safety, Military and Security",23.059907834101388,11,unanimous choice grand marshal,unanimous choice grand,-1,0.0
57910,"Public Safety, Military and Security",22.930875576036872,11,actually detective coverwhat gave away,actually coverwhat gave away,-1,0.0
58273,"Public Safety, Military and Security",22.3963133640553,11,quickest way detective cover lot ground,quickest way cover lot ground,-1,0.0
58551,"Public Safety, Military and Security",21.493087557603687,11,answer question rains loan copy feynman lectures physics,answer question rains loan copy feynman lectures physics,3,1.0
59003,"Public Safety, Military and Security",28.018433179723502,12,osha inspector see,osha see,30,0.11355798398209449
59180,"Public Safety, Military and Security",27.05990783410138,12,mrs mary shelley copyright lawyer see sir,mrs mary shelley copyright lawyer see sir,6,0.49757321578683444
59379,"Public Safety, Military and Security",26.341013824884794,12,parole officer wants stop,wants stop,16,0.23300255888998728
59571,"Public Safety, Military and Security",25.788018433179722,12,miss shelley see sir wishes discuss copyright issues,miss shelley see sir wishes discuss copyright issues,6,0.6656100949345093
60386,"Public Safety, Military and Security",24.14746543778802,12,detectives missing persons drawing room sir,detectives missing persons drawing room sir,34,1.0
61221,"Public Safety, Military and Security",22.857142857142858,12,inspector osha come back second look,osha come back second look,30,0.11589451137729424
61457,"Public Safety, Military and Security",22.48847926267281,12,shall show radon inspector sir,shall show radon sir,-1,0.0
61823,"Public Safety, Military and Security",21.880184331797235,12,got phone chapman smith cohen brody oneal unfortunately copywrite halloween custome,got phone chapman smith cohen brody oneal unfortunately copywrite halloween custome,3,1.0
62187,"Public Safety, Military and Security",21.345622119815673,12,mary shelley asked inform patent life yet copyright,mary shelley asked inform patent life yet copyright,6,0.8875333794014624
62207,"Public Safety, Military and Security",21.308755760368662,12,afraid health inspector prefers reschedule,afraid health prefers reschedule,20,1.0
62576,"Public Safety, Military and Security",20.626728110599082,12,milord local constable longer accepting story enormous electrical requirements operating still personal use,milord local longer accepting story enormous electrical requirements operating still personal use,-1,0.0
66464,"Public Safety, Military and Security",22.691244239631338,13,golden state warriors guards,golden warriors guards,33,1.0
