caption_index,category,funniness_score,contest_id,caption,cleaned_caption,topic,topic_probability
77073,Transportation and Logistics,27.11520737327189,16,hi fred uber driver,hi fred,14,0.9727254389675246
77081,Transportation and Logistics,27.05990783410138,16,hi josh uber driver tonight,hi josh tonight,14,0.9522290310622108
77189,Transportation and Logistics,26.746543778801847,16,hi space uber driver,hi space,14,1.0
77530,Transportation and Logistics,25.566820276497698,16,hello driver thank using uber,hello thank using,14,1.0
77744,Transportation and Logistics,24.921658986175114,16,yes sir uberet driver evening,yes sir uberet evening,10,1.0
77830,Transportation and Logistics,24.755760368663594,16,correct farmer smith uber driver,correct farmer smith,-1,0.0
77952,Transportation and Logistics,24.46082949308756,16,surprised uber running low drivers,surprised running low drivers,0,1.0
78121,Transportation and Logistics,24.110599078341018,16,concerned uber driver several millennia,concerned several millennia,0,0.7482144529693968
78245,Transportation and Logistics,23.797235023041473,16,uber driver really need ride mercury dealership town,really need ride mercury dealership town,7,0.1771400980758534
78326,Transportation and Logistics,23.631336405529954,16,truck broke uber drivers life savers,broke drivers life savers,0,1.0
78341,Transportation and Logistics,23.631336405529954,16,yes hello uber xfiles driver,yes hello xfiles,14,0.8921507700146777
78888,Transportation and Logistics,22.857142857142858,16,good evening sir driver tonight first time using rides demand,good evening sir tonight first time using rides demand,-1,0.0
78976,Transportation and Logistics,22.70967741935484,16,hi ali uber driver today,hi ali today,14,0.8835151945913285
79033,Transportation and Logistics,22.63594470046083,16,hi uber galaxy driver,hi galaxy,14,1.0
79263,Transportation and Logistics,22.322580645161292,16,hi hank uber driver today,hi hank today,14,1.0
79970,Transportation and Logistics,21.400921658986174,16,wow uber drivers really stepped game,wow drivers really stepped game,0,1.0
85215,Transportation and Logistics,21.493087557603687,17,names kevin uber driver,names kevin,-1,0.0
90440,Transportation and Logistics,28.092165898617512,19,pipe bowl fiddlers chair movers stuck traffic,pipe bowl fiddlers chair movers stuck traffic,3,0.3345535246536212
90633,Transportation and Logistics,26.967741935483872,19,says use screwdriver opener,says use screwdriver opener,4,0.9588090958594778
91300,Transportation and Logistics,24.737327188940096,19,highness royal throne carpet movers send word delayed please sit tight,highness royal throne carpet movers send word delayed please sit tight,3,0.6382860525066125
92897,Transportation and Logistics,20.829493087557605,19,mr damocles driver make today illness,mr damocles make today illness,-1,0.0
93580,Transportation and Logistics,30.94930875576037,20,watching infomercials spot removers,watching infomercials spot removers,3,1.0
95842,Transportation and Logistics,21.953917050691246,20,hey sailor want neck,hey want neck,14,1.0
97838,Transportation and Logistics,25.06912442396314,21,ahab harpoons sailors boats,ahab harpoons sailors boats,8,1.0
98747,Transportation and Logistics,22.4147465437788,21,sort uber driver expecting neighborhood,sort expecting neighborhood,-1,0.0
99281,Transportation and Logistics,21.511520737327192,21,uber driver miby arrived,miby arrived,8,0.5015185332112628
100293,Transportation and Logistics,20.258064516129036,21,sorry autopilots still beta,sorry autopilots still beta,-1,0.0
100914,Transportation and Logistics,19.57603686635945,21,yeah uber driver get started help rock would,yeah get started help rock would,12,0.8092946150539031
101377,Transportation and Logistics,19.1889400921659,21,new story instead princess pea whale coconut palm stranded sailor,new story instead princess pea whale coconut palm stranded,-1,0.0
102051,Transportation and Logistics,18.543778801843317,21,sorry new uber driver,sorry new,10,0.32978291476952604
102983,Transportation and Logistics,17.327188940092167,21,day life saint brendan navigator,day life saint brendan,-1,0.0
105814,Transportation and Logistics,23.9815668202765,22,perhaps would like try signature cocktail bernard goetz screwdriver,perhaps would like try signature cocktail bernard goetz screwdriver,4,0.35517387502332654
111868,Transportation and Logistics,20.147465437788018,23,monster drivers license renewal third door left,monster drivers license renewal third door left,16,1.0
112800,Transportation and Logistics,29.52995391705069,24,great youknowwho humpbackseat driver,great youknowwho humpbackseat,-1,0.0
112811,Transportation and Logistics,29.382488479262676,24,uber driver never surprised,never surprised,12,1.0
112949,Transportation and Logistics,28.276497695852534,24,let us sign uber drivers bad said,let us sign drivers bad said,0,1.0
113628,Transportation and Logistics,25.65898617511521,24,accepted ride request take would killed driver rating,accepted ride request take would killed rating,-1,0.0
113898,Transportation and Logistics,25.08755760368664,24,one backseat driver enough dear,one backseat enough dear,5,0.6036929824000727
113942,Transportation and Logistics,25.013824884792626,24,become uber driver said easy said,become said easy said,-1,0.0
114218,Transportation and Logistics,24.47926267281106,24,worst humpbackseat driver ever met,worst humpbackseat ever met,-1,0.0
114395,Transportation and Logistics,24.22119815668203,24,nobody likes humpbackseat driver,nobody likes humpbackseat,-1,0.0
114633,Transportation and Logistics,23.815668202764982,24,back sea driver,back sea,8,0.3482630478793072
114790,Transportation and Logistics,23.612903225806452,24,going pay movers,going pay movers,3,1.0
115211,Transportation and Logistics,22.986175115207374,24,marge stop humpbackseat driver,marge stop humpbackseat,-1,0.0
115284,Transportation and Logistics,22.87557603686636,24,going nag driverless car,going nag driverless car,2,1.0
115365,Transportation and Logistics,22.820276497695854,24,back seat drivers,back seat drivers,5,0.9601790921938866
115542,Transportation and Logistics,22.59907834101383,24,know would humpbackseat driver,know would humpbackseat,-1,0.0
115599,Transportation and Logistics,22.451612903225808,24,yeah gets nerves humpback seat driver comes standard cetacean wagon,yeah gets nerves humpback seat comes standard cetacean wagon,5,0.35588412336468783
115637,Transportation and Logistics,22.4147465437788,24,knock kevin nobody likes backseat driver,knock kevin nobody likes backseat,5,0.5759727875303062
115772,Transportation and Logistics,22.24884792626728,24,driver behind us real blowhole,behind us real blowhole,-1,0.0
115854,Transportation and Logistics,22.193548387096776,24,fair whole uber driver thing idea,fair whole thing idea,12,1.0
115995,Transportation and Logistics,21.97235023041475,24,back seat diverback seat driver,back seat diverback seat,5,0.7226062628561569
116097,Transportation and Logistics,21.788018433179722,24,signed uber driver got account,signed got account,-1,0.0
116234,Transportation and Logistics,21.566820276497698,24,back seat drivers really annoying,back seat drivers really annoying,5,0.6519122945593533
116970,Transportation and Logistics,20.755760368663598,24,told übercetacean driver,told übercetacean,-1,0.0
117288,Transportation and Logistics,20.516129032258064,24,offered designated driver mind,offered designated mind,6,0.5395101939845264
117785,Transportation and Logistics,19.944700460829495,24,helloi tom uber driver today destination,helloi tom today destination,14,0.8664251846410209
117837,Transportation and Logistics,19.81566820276498,24,mentioned description drivers ed course,mentioned description drivers ed course,0,1.0
117942,Transportation and Logistics,19.68663594470046,24,knowi starting agree need backseat driver,knowi starting agree need backseat,5,0.6443039037309145
118009,Transportation and Logistics,19.557603686635943,24,sorry promised would big backseat driver,sorry promised would big backseat,5,0.5831132509194371
118021,Transportation and Logistics,19.557603686635943,24,riders drivers stand uberpool,riders drivers stand uberpool,0,1.0
118060,Transportation and Logistics,19.465437788018434,24,thought backseat drivers wales,thought backseat drivers wales,5,0.8594408050953631
118110,Transportation and Logistics,19.29953917050691,24,said driverless cars almost perfect,said driverless cars almost perfect,2,1.0
118135,Transportation and Logistics,19.29953917050691,24,want uber driver picks scuba divers think best idea hun,want picks scuba divers think best idea hun,8,0.23311394504391586
118301,Transportation and Logistics,18.801843317972352,24,know mother finally passed drivers test,know mother finally passed drivers test,0,0.7137494417338491
118627,Transportation and Logistics,17.640552995391705,24,stop making drivers license easy get whale never pass led test,stop making drivers license easy get whale never pass led test,7,0.9960546376338516
118631,Transportation and Logistics,17.5852534562212,24,female hitchhiker asks humpback seat driver guys envision,female hitchhiker asks humpback seat guys envision,5,0.4481522775502172
118711,Transportation and Logistics,33.32718894009217,25,reframe driverless selfdriven big difference,reframe driverless selfdriven big difference,2,1.0
118816,Transportation and Logistics,31.797235023041473,25,point realize driver,point realize,12,1.0
118829,Transportation and Logistics,31.631336405529954,25,need accept drivers seat,need accept drivers seat,5,1.0
119136,Transportation and Logistics,29.06912442396314,25,tell relationship driver,tell relationship,-1,0.0
119141,Transportation and Logistics,29.06912442396314,25,losing driver natural grieve,losing natural grieve,15,1.0
119142,Transportation and Logistics,29.06912442396314,25,tell first noticed driver missing,tell first noticed missing,-1,0.0
119226,Transportation and Logistics,28.64516129032258,25,sure driver misses well,sure misses well,-1,0.0
119310,Transportation and Logistics,28.258064516129032,25,dig deeper drivers seat,dig deeper drivers seat,5,1.0
119333,Transportation and Logistics,28.14746543778802,25,sometimes driver sometimes driven life,sometimes sometimes driven life,2,0.8229251122074912
119361,Transportation and Logistics,28.055299539170505,25,say drivers seat question every move,say drivers seat question every move,5,1.0
119389,Transportation and Logistics,27.944700460829495,25,first notice driver,first notice,-1,0.0
119400,Transportation and Logistics,27.944700460829495,25,know lot drivers prefer smaller cars,know lot drivers prefer smaller cars,0,0.7684223480678871
119411,Transportation and Logistics,27.889400921658986,25,dream usually ends running amazon driver ditch,dream usually ends running amazon ditch,-1,0.0
119418,Transportation and Logistics,27.870967741935484,25,remember driverless selfdriving,remember driverless selfdriving,2,1.0
119538,Transportation and Logistics,27.447004608294932,25,think driver feeling might go away,think feeling might go away,15,1.0
119564,Transportation and Logistics,27.336405529953918,25,think dream driver means,think dream means,-1,0.0
119571,Transportation and Logistics,27.336405529953918,25,reframe driverfree instead driverless,reframe driverfree instead driverless,2,1.0
119587,Transportation and Logistics,27.244239631336406,25,suppose couples would back driverless cars,suppose couples would back driverless cars,2,1.0
119604,Transportation and Logistics,27.1889400921659,25,seem fit friends drivers,seem fit friends drivers,0,1.0
119613,Transportation and Logistics,27.13364055299539,25,happens dream driverless police car pulls,happens dream driverless police car pulls,-1,0.0
119651,Transportation and Logistics,26.967741935483872,25,sometimes feel like driverless child,sometimes feel like driverless child,2,1.0
119655,Transportation and Logistics,26.967741935483872,25,please tell back seat drivers,please tell back seat drivers,5,0.8191808680907222
119672,Transportation and Logistics,26.912442396313367,25,driver inside really want know,inside really want know,12,0.9506823512693543
119689,Transportation and Logistics,26.857142857142858,25,realise would lost driver,realise would lost,15,1.0
119695,Transportation and Logistics,26.857142857142858,25,never said lacked drive driver,never said lacked drive,-1,0.0
119705,Transportation and Logistics,26.76497695852535,25,prefer driverfree rather driverless,prefer driverfree rather driverless,2,1.0
119759,Transportation and Logistics,26.63594470046083,25,driverless mean empty,driverless mean empty,2,1.0
119766,Transportation and Logistics,26.63594470046083,25,driverless cars often feel empty,driverless cars often feel empty,2,1.0
119771,Transportation and Logistics,26.63594470046083,25,sometimes feel one drivers seat,sometimes feel one drivers seat,5,0.6677213998733279
119779,Transportation and Logistics,26.63594470046083,25,motherinlaw back seat driver,motherinlaw back seat,5,0.7225281063751128
119791,Transportation and Logistics,26.61751152073733,25,seeing mother toaster father car seems understandable want eject driver,seeing mother toaster father car seems understandable want eject,-1,0.0
119840,Transportation and Logistics,26.525345622119815,25,abandoned driverless,abandoned driverless,2,1.0
119857,Transportation and Logistics,26.506912442396313,25,lost drive lost driver,lost drive lost,15,0.7036518484617755
119864,Transportation and Logistics,26.433179723502302,25,matter cars drivers still happy,matter cars drivers still happy,0,0.9143340435831233
119878,Transportation and Logistics,26.433179723502302,25,starting feel like ones drivers seat,starting feel like ones drivers seat,5,0.8089506727072029
119917,Transportation and Logistics,26.304147465437794,25,afraid got couch without driver,afraid got couch without,15,0.8636621186537864
119927,Transportation and Logistics,26.304147465437794,25,nightmares human drivers coming back,nightmares human drivers coming back,-1,0.0
120000,Transportation and Logistics,26.101382488479263,25,let term ‘ driverless ’ define,let term driverless define,2,1.0
120011,Transportation and Logistics,26.101382488479263,25,driverless course control issues,driverless course control issues,2,1.0
120017,Transportation and Logistics,26.101382488479263,25,need vacation suggest two weeks driver,need vacation suggest two weeks,2,0.6194413804084778
120022,Transportation and Logistics,26.08294930875576,25,first realize driver,first realize,12,0.8987791344758151
120050,Transportation and Logistics,26.06451612903226,25,common insecure size drivers care good handling,common insecure size drivers care good handling,0,0.7686890600916043
120051,Transportation and Logistics,26.06451612903226,25,need let driver bigger part life,need let bigger part life,-1,0.0
120059,Transportation and Logistics,26.06451612903226,25,another back seat driver dream,another back seat dream,5,0.7186902972405205
120101,Transportation and Logistics,25.972350230414747,25,called driverless make feel,called driverless make feel,2,1.0
120111,Transportation and Logistics,25.861751152073733,25,driverseparation issues,driverseparation issues,0,1.0
120122,Transportation and Logistics,25.861751152073733,25,driverless make feel,driverless make feel,2,1.0
120125,Transportation and Logistics,25.861751152073733,25,ego thinks driverless car id thinks monopoly piece,ego thinks driverless car id thinks monopoly piece,2,1.0
120143,Transportation and Logistics,25.861751152073733,25,think need driver,think need,12,1.0
120203,Transportation and Logistics,25.75115207373272,25,tell driver touch steering wheel,tell touch steering wheel,5,0.6306990712814502
120218,Transportation and Logistics,25.732718894009217,25,try envision driverless car… little search engine could,try envision driverless car little search engine could,2,1.0
120220,Transportation and Logistics,25.732718894009217,25,driverless mean direction,driverless mean direction,2,1.0
120228,Transportation and Logistics,25.732718894009217,25,feelings abadonment stem driverless,feelings abadonment stem driverless,2,0.7637529584237835
120241,Transportation and Logistics,25.695852534562217,25,driverless mean nobody likes,driverless mean nobody likes,2,1.0
120254,Transportation and Logistics,25.640552995391705,25,really driverless able select music,really driverless able select music,2,1.0
120289,Transportation and Logistics,25.640552995391705,25,recurring dream im towed intothe middle freeway told im driverless car,recurring dream im towed intothe middle freeway told im driverless car,-1,0.0
120352,Transportation and Logistics,25.493087557603687,25,driver driver backseat front seat ask stay lines,backseat front seat ask stay lines,5,0.8619891133838529
120370,Transportation and Logistics,25.493087557603687,25,see long felt driverless,see long felt driverless,2,1.0
120408,Transportation and Logistics,25.400921658986174,25,drivers cut know hit,drivers cut know hit,0,1.0
120414,Transportation and Logistics,25.400921658986174,25,get lonely without driver,get lonely without,15,0.8542421694910407
120436,Transportation and Logistics,25.382488479262676,25,course aware lacking drive driverless two distinctly differing conditions,course aware lacking drive driverless two distinctly differing conditions,2,1.0
120444,Transportation and Logistics,25.382488479262676,25,sometimes driverless car driverless car,sometimes driverless car driverless car,2,1.0
120454,Transportation and Logistics,25.364055299539174,25,mistake lack driver lack drive,mistake lack lack drive,-1,0.0
120466,Transportation and Logistics,25.364055299539174,25,since lost driver,since lost,15,1.0
120469,Transportation and Logistics,25.364055299539174,25,feel catch word driverless dehumanizes,feel catch word driverless dehumanizes,2,0.9707339116936798
120507,Transportation and Logistics,25.27188940092166,25,long felt driverless,long felt driverless,2,1.0
120549,Transportation and Logistics,25.23502304147466,25,still looking driver,still looking,-1,0.0
120560,Transportation and Logistics,25.179723502304146,25,remember smart strong beautiful independent car need driver complete,remember smart strong beautiful independent car need complete,0,1.0
120610,Transportation and Logistics,25.12442396313364,25,back seat drivers driving crazy,back seat drivers driving crazy,5,0.7743421042092334
120645,Transportation and Logistics,25.12442396313364,25,panic attacks started realised driverless,panic attacks started realised driverless,2,0.6654091480534297
120683,Transportation and Logistics,25.032258064516128,25,well driverless go really anywhere happy find circling old garage late night crying feel hollow inside,well driverless go really anywhere happy find circling old garage late night crying feel hollow inside,2,1.0
120737,Transportation and Logistics,24.976958525345623,25,know need driver happy want driver,know need happy want,12,1.0
120750,Transportation and Logistics,24.903225806451616,25,cars drivers want one,cars drivers want one,0,1.0
120786,Transportation and Logistics,24.903225806451616,25,course look normal cars natural driver envy,course look normal cars natural envy,0,1.0
120810,Transportation and Logistics,24.88479262672811,25,driverless car feeling empty perfectly normal,driverless car feeling empty perfectly normal,2,1.0
120817,Transportation and Logistics,24.88479262672811,25,yes driverless could empty lonely feeling describe,yes driverless could empty lonely feeling describe,2,1.0
120827,Transportation and Logistics,24.829493087557605,25,understand correctly would like control life going driverless,understand correctly would like control life going driverless,2,1.0
120858,Transportation and Logistics,24.737327188940096,25,sorry mean insensitive said wanted drivers seat,sorry mean insensitive said wanted drivers seat,5,1.0
120862,Transportation and Logistics,24.737327188940096,25,sometimes feel like driverless car,sometimes feel like driverless car,2,1.0
120869,Transportation and Logistics,24.737327188940096,25,miss human driver,miss human,-1,0.0
120900,Transportation and Logistics,24.737327188940096,25,say driver found spot yet,say found spot yet,-1,0.0
120955,Transportation and Logistics,24.663594470046082,25,make feel driverless car honked like,make feel driverless car honked like,2,1.0
120966,Transportation and Logistics,24.663594470046082,25,feel nurturing mechanic driver,feel nurturing mechanic,2,0.6113515989033285
120976,Transportation and Logistics,24.663594470046082,25,driverless make directionless,driverless make directionless,2,1.0
120984,Transportation and Logistics,24.60829493087558,25,issue much diminutive appearance drivers might think parts small,issue much diminutive appearance drivers might think parts small,0,0.7770862229553113
121051,Transportation and Logistics,24.497695852534562,25,understand sense abandonment cars drivers make feel,understand sense abandonment cars drivers make feel,2,0.8075543236858032
121063,Transportation and Logistics,24.497695852534562,25,perhaps time let someone else take drivers seat,perhaps time let someone else take drivers seat,5,0.9815906697820513
121125,Transportation and Logistics,24.42396313364055,25,small tires driver mean capable big things,small tires mean capable big things,0,0.7689870244597606
121167,Transportation and Logistics,24.350230414746544,25,driverless thing feels like lot,driverless thing feels like lot,2,1.0
121170,Transportation and Logistics,24.350230414746544,25,would driver help,would help,12,0.9163441806528165
121176,Transportation and Logistics,24.350230414746544,25,becoming driverless car diminish uniqueness,becoming driverless car diminish uniqueness,2,1.0
121218,Transportation and Logistics,24.258064516129032,25,back recurring nightmareit first time driverless dodge ram pulled behind,back recurring nightmareit first time driverless dodge ram pulled behind,-1,0.0
121219,Transportation and Logistics,24.258064516129032,25,long feeling driverless,long feeling driverless,2,1.0
121264,Transportation and Logistics,24.258064516129032,25,okay mr selfdriver want go,okay mr selfdriver want go,4,0.7476302867370263
121269,Transportation and Logistics,24.258064516129032,25,think smart need driver,think smart need,12,1.0
121280,Transportation and Logistics,24.18433179723502,25,driverless criticism,driverless criticism,2,1.0
121293,Transportation and Logistics,24.18433179723502,25,driverless mean,driverless mean,2,1.0
121305,Transportation and Logistics,24.18433179723502,25,alone lot driverless cars feel lost,alone lot driverless cars feel lost,2,0.9788740783590442
121335,Transportation and Logistics,24.092165898617512,25,hear feel surrounded dumb drivers,hear feel surrounded dumb drivers,0,1.0
121349,Transportation and Logistics,24.092165898617512,25,might offended driver,might offended,-1,0.0
121351,Transportation and Logistics,24.092165898617512,25,want drivers seat,want drivers seat,5,1.0
121415,Transportation and Logistics,23.92626728110599,25,many drivers fail road test first time,many drivers fail road test first time,0,0.7565590051970189
121426,Transportation and Logistics,23.92626728110599,25,forget driver passengers care,forget passengers care,-1,0.0
121457,Transportation and Logistics,23.92626728110599,25,smart car want driver back,smart car want back,0,1.0
121467,Transportation and Logistics,23.92626728110599,25,fault ptsd driver road rage,fault ptsd road rage,0,0.7157874493549181
121468,Transportation and Logistics,23.92626728110599,25,first begin think drivers get,first begin think drivers get,0,1.0
121469,Transportation and Logistics,23.92626728110599,25,seems father never let take drivers seat,seems father never let take drivers seat,5,0.8174091939923399
121512,Transportation and Logistics,23.907834101382488,25,resents drivers seat anymore,resents drivers seat anymore,5,1.0
121530,Transportation and Logistics,23.852534562211986,25,feel rejected uber driver,feel rejected,15,1.0
121555,Transportation and Logistics,23.76036866359447,25,direction really depends inner driver,direction really depends inner,-1,0.0
121566,Transportation and Logistics,23.723502304147466,25,feel abandoned rejected since human driver correct,feel abandoned rejected since human correct,15,0.7965808684468302
121579,Transportation and Logistics,23.723502304147466,25,worried driverless holidays,worried driverless holidays,2,0.7292179306901883
121622,Transportation and Logistics,23.686635944700466,25,feeling emptiness normal driverless car,feeling emptiness normal driverless car,2,1.0
121623,Transportation and Logistics,23.686635944700466,25,driver less could liberating given right attitude,less could liberating given right attitude,3,0.5010694911967626
121634,Transportation and Logistics,23.686635944700466,25,hope help drivers block,hope help drivers block,0,1.0
121641,Transportation and Logistics,23.686635944700466,25,whole life filled backseat drivers would make feel,whole life filled backseat drivers would make feel,5,0.7643971231325137
121653,Transportation and Logistics,23.64976958525346,25,driverless small people expect think handle,driverless small people expect think handle,2,0.8239272279153997
121662,Transportation and Logistics,23.64976958525346,25,feel lost driver within,feel lost within,15,1.0
121667,Transportation and Logistics,23.64976958525346,25,miss driver mornings later day,miss mornings later day,-1,0.0
121728,Transportation and Logistics,23.64976958525346,25,hear saying really miss driver,hear saying really miss,-1,0.0
121747,Transportation and Logistics,23.53917050691244,25,driverless makes anxious,driverless makes anxious,2,0.6805205559499559
121773,Transportation and Logistics,23.465437788018434,25,without driver feel anxiety losing control,without feel anxiety losing control,-1,0.0
121782,Transportation and Logistics,23.465437788018434,25,made driverless mean love,made driverless mean love,2,0.971098443268291
121793,Transportation and Logistics,23.465437788018434,25,first realize traveling without driver,first realize traveling without,2,0.6349635010926632
121797,Transportation and Logistics,23.465437788018434,25,parents driverless,parents driverless,2,0.5911411100612868
121808,Transportation and Logistics,23.465437788018434,25,feeling driverless long,feeling driverless long,2,1.0
121810,Transportation and Logistics,23.465437788018434,25,would say drivers seat,would say drivers seat,5,1.0
121879,Transportation and Logistics,23.391705069124427,25,tell bothering life without driver feels unfulfilling,tell bothering life without feels unfulfilling,15,1.0
121885,Transportation and Logistics,23.391705069124427,25,think assembled battery drivers seat,think assembled battery drivers seat,5,1.0
121888,Transportation and Logistics,23.391705069124427,25,dreamed one drivers seat,dreamed one drivers seat,5,0.5554693484082952
121902,Transportation and Logistics,23.391705069124427,25,natural fear driver driven cars,natural fear driven cars,2,0.5710515643517636
121903,Transportation and Logistics,23.391705069124427,25,normal loss driver happen,normal loss happen,15,1.0
121955,Transportation and Logistics,23.28110599078341,25,like many selfdriving cars phantom driver syndrome,like many selfdriving cars phantom syndrome,-1,0.0
121975,Transportation and Logistics,23.262672811059907,25,afraid end session early appears uber driver arriving,afraid end session early appears arriving,-1,0.0
121978,Transportation and Logistics,23.262672811059907,25,feeling driverless start,feeling driverless start,2,1.0
121997,Transportation and Logistics,23.207373271889402,25,drivers seat,drivers seat,5,1.0
122037,Transportation and Logistics,23.207373271889402,25,release inner driver,release inner,-1,0.0
122064,Transportation and Logistics,23.207373271889402,25,driver abandoned emission results must fuming,abandoned emission results must fuming,0,0.7848173549452969
122126,Transportation and Logistics,23.078341013824886,25,worry soon lots driverless car friends lonely,worry soon lots driverless car friends lonely,2,0.6971697220075258
122132,Transportation and Logistics,23.02304147465438,25,driverless body experience,driverless body experience,2,1.0
122157,Transportation and Logistics,23.02304147465438,25,driver flipped felt head spinning rest blur,flipped felt head spinning rest blur,5,0.5329097008637633
122169,Transportation and Logistics,23.02304147465438,25,validate driverless,validate driverless,2,1.0
122187,Transportation and Logistics,23.02304147465438,25,easy driverless,easy driverless,2,1.0
122254,Transportation and Logistics,22.967741935483872,25,first notice driverless,first notice driverless,2,1.0
122306,Transportation and Logistics,22.94930875576037,25,feel kind sad without driver,feel kind sad without,15,1.0
122323,Transportation and Logistics,22.94930875576037,25,gesturing back drivers something live,gesturing back drivers something live,5,0.6147579632868209
122330,Transportation and Logistics,22.94930875576037,25,parents must proud gone driverless,parents must proud gone driverless,2,0.6416112209821172
122343,Transportation and Logistics,22.838709677419356,25,back seat drivers drive nuts,back seat drivers drive nuts,5,0.7452781189292317
122344,Transportation and Logistics,22.838709677419356,25,– dreams – secretly yearn driver,dreams secretly yearn,-1,0.0
