caption_index,category,funniness_score,contest_id,caption,cleaned_caption,topic,topic_probability
25855,Arts and Entertainment,29.75115207373272,6,mean nothings worse hit writers block,mean nothings worse hit writers block,-1,0.0
25873,Arts and Entertainment,29.75115207373272,6,clown tried sell life insurance,tried sell life insurance,53,0.3538930071287743
25890,Arts and Entertainment,29.75115207373272,6,said writers block,said writers block,14,0.5467839696031497
25950,Arts and Entertainment,29.75115207373272,6,think getting writers block,think getting writers block,14,1.0
26153,Arts and Entertainment,29.36405529953917,6,working writers block,working writers block,14,0.3086263872052067
26207,Arts and Entertainment,29.36405529953917,6,writers block think something else,writers block think something else,14,0.7472945398212169
26237,Arts and Entertainment,28.71889400921659,6,firm reworks labor deal contractors union never know hit,firm reworks labor deal contractors union never know hit,5,0.8744323244443806
26399,Arts and Entertainment,28.294930875576043,6,ever hear writers block,ever hear writers block,14,0.6261896621406898
26601,Arts and Entertainment,27.244239631336406,6,telling charlie advertising business brutal latest case writers block killing,telling charlie advertising business brutal latest case writers block killing,-1,0.0
26608,Arts and Entertainment,27.244239631336406,6,writers block least worries,writers block least worries,14,0.9496457429522827
26616,Arts and Entertainment,27.244239631336406,6,wish could get writers block,wish could get writers block,14,0.3080813963205987
26796,Arts and Entertainment,27.244239631336406,6,never suffered writers block,never suffered writers block,14,0.31617114453545647
26832,Arts and Entertainment,27.244239631336406,6,one days cheswick writers block,one days cheswick writers block,14,0.8938512033267202
26934,Arts and Entertainment,27.244239631336406,6,think contractor next door building drone,think contractor next door building drone,5,0.11769371464816065
26966,Arts and Entertainment,27.244239631336406,6,uhhhforget writers block,uhhhforget writers block,14,0.5107028345156536
27157,Arts and Entertainment,27.244239631336406,6,given gravity situation looks like writers block thing smashing coffee break,given gravity situation looks like writers block thing smashing coffee break,14,0.6116151031397391
27317,Arts and Entertainment,27.244239631336406,6,hit writers block mental blocks cinder block,hit writers block mental blocks cinder block,14,0.6079283843519431
27349,Arts and Entertainment,27.244239631336406,6,come saying writers block excuse avoid writing,come saying writers block excuse avoid writing,14,0.9665088150296258
27397,Arts and Entertainment,27.244239631336406,6,horror realised cartoonist clearly never seen actual anvil,horror realised clearly never seen actual anvil,0,0.8612205697033247
27424,Arts and Entertainment,27.244239631336406,6,feel writers block coming,feel writers block coming,14,0.5224268107408894
27453,Arts and Entertainment,27.244239631336406,6,say ever experienced writers block ask,say ever experienced writers block ask,14,0.37109834311819856
27480,Arts and Entertainment,27.244239631336406,6,really need get writers block,really need get writers block,14,0.285241938718766
27506,Arts and Entertainment,27.244239631336406,6,probably called contractor blockhead,probably called contractor blockhead,5,1.0
27727,Arts and Entertainment,27.244239631336406,6,bought lucky charms factory,bought lucky charms factory,-1,0.0
27729,Arts and Entertainment,27.244239631336406,6,tell exactly writers block,tell exactly writers block,14,0.9998699084473934
27856,Arts and Entertainment,27.244239631336406,6,hope sky falls even think voting clown,hope sky falls even think voting,-1,0.0
27916,Arts and Entertainment,27.244239631336406,6,happens sue contractor,happens sue contractor,5,0.6462019317012379
28070,Arts and Entertainment,27.244239631336406,6,never writers block quite like,never writers block quite like,14,0.923199053955998
28106,Arts and Entertainment,27.244239631336406,6,fortunately writers block anymore,fortunately writers block anymore,14,0.9114996016930572
28113,Arts and Entertainment,27.244239631336406,6,feel hear slept wife mr alleged clairvoyant magician,feel hear slept wife mr alleged clairvoyant,43,1.0
28175,Arts and Entertainment,27.244239631336406,6,boy writers block really killing,boy writers block really killing,-1,0.0
28216,Arts and Entertainment,27.244239631336406,6,got weight hanging think writers block ever go away,got weight hanging think writers block ever go away,14,0.5504967835216813
28385,Arts and Entertainment,27.244239631336406,6,dead poet society,dead society,99,1.0
28395,Arts and Entertainment,27.244239631336406,6,cartoonists speed lines usually suggest movement,cartoonists speed lines usually suggest movement,39,1.0
28399,Arts and Entertainment,27.244239631336406,6,feel writers block end,feel writers block end,14,0.37644769375730236
28442,Arts and Entertainment,27.244239631336406,6,cartoonist must desperate going classic,must desperate going classic,-1,0.0
28518,Arts and Entertainment,27.244239631336406,6,new idea strike soon writers block going kill,new idea strike soon writers block going kill,79,0.6111370118586708
28637,Arts and Entertainment,27.244239631336406,6,new yorkers trouble hear cartoonists killing everyone,new yorkers trouble hear cartoonists killing everyone,100,1.0
28751,Arts and Entertainment,27.244239631336406,6,afraid getting writers block,afraid getting writers block,14,0.8829605826784418
28788,Arts and Entertainment,27.244239631336406,6,switched decaffinated could seem shake writers block,switched decaffinated could seem shake writers block,14,0.8556769560938818
28799,Arts and Entertainment,27.244239631336406,6,hear writers block cured good whack head,hear writers block cured good whack head,14,0.3518799964659241
28879,Arts and Entertainment,27.244239631336406,6,writers block nonsense head,writers block nonsense head,14,0.5610843451554001
28943,Arts and Entertainment,27.244239631336406,6,nothing helped get writers block,nothing helped get writers block,14,0.9630578387848365
28997,Arts and Entertainment,27.244239631336406,6,writers block george feel coming air,writers block george feel coming air,14,0.24947374614060508
29016,Arts and Entertainment,27.244239631336406,6,employee independent contractors,employee independent contractors,5,0.31782575540579366
29022,Arts and Entertainment,27.244239631336406,6,affair wife cartoonist,affair wife,43,0.7996442386360729
29256,Arts and Entertainment,27.152073732718893,6,editor said getting writers blocks breeze something hit,editor said getting writers blocks breeze something hit,14,0.4520586492213743
29264,Arts and Entertainment,27.152073732718893,6,overcoming writers block,overcoming writers block,14,1.0
29306,Arts and Entertainment,26.4147465437788,6,impressedbut wow factor,impressedbut wow factor,10,0.9312092790804397
29478,Arts and Entertainment,26.4147465437788,6,anything worse writers block,anything worse writers block,-1,0.0
29503,Arts and Entertainment,26.4147465437788,6,worst case writers block,worst case writers block,-1,0.0
29549,Arts and Entertainment,26.4147465437788,6,flitcraft adjusted ibeams falling get,flitcraft adjusted ibeams falling get,9,0.6203449647296966
29565,Arts and Entertainment,26.4147465437788,6,coffee really helps get away writers block,coffee really helps get away writers block,14,0.5423329100605465
29574,Arts and Entertainment,26.4147465437788,6,anything worse writers block,anything worse writers block,-1,0.0
29637,Arts and Entertainment,26.4147465437788,6,tell say writers,tell say writers,139,1.0
29651,Arts and Entertainment,26.4147465437788,6,writers block joke,writers block joke,14,1.0
29854,Arts and Entertainment,25.75115207373272,6,given gravity situation knew writers block would thing smashing particular coffee break,given gravity situation knew writers block would thing smashing particular coffee break,14,1.0
30985,Arts and Entertainment,33.08755760368663,7,pick jury peers need bottom feeders foreclosure buyers eviction specialists conservative think tank linguistics artists praise need tax relief,pick jury peers need bottom feeders foreclosure buyers eviction specialists conservative think tank linguistics praise need tax relief,-1,0.0
31003,Arts and Entertainment,33.08755760368663,7,ask adjournment save face,ask adjournment save face,17,0.5532515070451105
31633,Arts and Entertainment,31.078341013824886,7,courtroom artists going struggle,courtroom going struggle,117,0.7216534448786508
34443,Arts and Entertainment,28.294930875576043,7,seen ingmar bergman films,seen ingmar bergman films,145,1.0
35528,Arts and Entertainment,27.244239631336406,7,like always advise tny ghost writerstake fifth,like always advise tny ghost writerstake fifth,121,1.0
35578,Arts and Entertainment,27.244239631336406,7,see comedian dies stage saying,see dies saying,99,1.0
36606,Arts and Entertainment,27.244239631336406,7,ask adjournment take holiday,ask adjournment take holiday,17,0.47707130715335516
36788,Arts and Entertainment,27.170506912442395,7,sorry mr kenobi look like collecting royalties new film,sorry mr kenobi look like collecting royalties new film,0,0.9238923384802098
37969,Arts and Entertainment,30.359447004608295,8,typical method actor bottled water commercial,typical method bottled water commercial,-1,0.0
38117,Arts and Entertainment,29.36405529953917,8,sorry dad method actor,sorry dad method,112,1.0
38142,Arts and Entertainment,29.23502304147466,8,odd method actors rarely venture past swing set,odd method actors rarely venture past swing set,27,0.876848892362318
38243,Arts and Entertainment,28.8110599078341,8,method actor stayathome dad creates novel play opportunities,method stayathome dad creates novel play opportunities,112,1.0
38357,Arts and Entertainment,28.276497695852534,8,mr katz 6b method actor,mr katz 6b method,112,1.0
38363,Arts and Entertainment,28.276497695852534,8,another method actor,another method,112,0.9339027739247481
38587,Arts and Entertainment,27.50230414746544,8,method actors worst,method actors worst,27,0.686325437182821
38607,Arts and Entertainment,27.50230414746544,8,father models desert cartoons,father models desert cartoons,39,0.6053271689733352
38681,Arts and Entertainment,27.28110599078341,8,hate method actors,hate method actors,27,0.6648652397795131
38719,Arts and Entertainment,27.170506912442395,8,stand method actors,stand method actors,27,0.7278644648891783
38789,Arts and Entertainment,26.967741935483872,8,method actors fun,method actors fun,27,1.0
39015,Arts and Entertainment,26.470046082949313,8,hate actors,hate actors,27,1.0
39064,Arts and Entertainment,26.359447004608295,8,thing worse cats using sandbox performance artists,thing worse cats using sandbox performance,120,1.0
39096,Arts and Entertainment,26.211981566820278,8,go another method actor,go another method,112,0.9685673187507511
39184,Arts and Entertainment,26.046082949308754,8,ever since new version lawrence arabia announced place lousy method actors,ever since new version lawrence arabia announced place lousy method actors,27,1.0
39296,Arts and Entertainment,25.75115207373272,8,told method cartoonist,told method,112,1.0
39303,Arts and Entertainment,25.75115207373272,8,said dads method actor,said dads method,112,1.0
39335,Arts and Entertainment,25.75115207373272,8,supposedly one top sand artists country although doubts,supposedly one top sand country although doubts,-1,0.0
39368,Arts and Entertainment,25.75115207373272,8,new yorker cartoonist lives downstairs,new yorker lives downstairs,96,0.9823236886822069
39388,Arts and Entertainment,25.75115207373272,8,incentives make filming within city good deal,incentives make filming within city good deal,0,0.7664930964607879
39466,Arts and Entertainment,25.5483870967742,8,know method actors heard auditions laurence arabia prequel,know method actors heard auditions laurence arabia prequel,27,0.40593218114878443
39478,Arts and Entertainment,25.5483870967742,8,tough see old actor like hanks trying recapture glory days,tough see old like hanks trying recapture glory days,-1,0.0
39517,Arts and Entertainment,25.493087557603687,8,improv comedian 2b whatever shout cat,improv 2b whatever shout cat,-1,0.0
39530,Arts and Entertainment,25.474654377880185,8,hate method actors,hate method actors,27,0.6150466618606567
39551,Arts and Entertainment,25.456221198156683,8,hate performance artists find sandbox,hate performance find sandbox,120,0.8335513390541217
39695,Arts and Entertainment,25.216589861751153,8,cartoonist sure stump contestants,sure stump contestants,-1,0.0
39697,Arts and Entertainment,25.216589861751153,8,meet dad actor got audition remake beau geste,meet dad got audition remake beau geste,-1,0.0
39698,Arts and Entertainment,25.216589861751153,8,top performer tends slow gets near finish line,top tends slow gets near finish line,-1,0.0
39818,Arts and Entertainment,25.032258064516128,8,mayor going rid parks playgrounds method actors,mayor going rid parks playgrounds method actors,27,0.7726458357159206
39851,Arts and Entertainment,24.995391705069125,8,tell cinematographer stick closeups,tell stick closeups,-1,0.0
39961,Arts and Entertainment,24.7741935483871,8,damn chiropractor,damn chiropractor,1,1.0
39971,Arts and Entertainment,24.737327188940096,8,building needs another method actor,building needs another method,5,0.43108760733248497
39981,Arts and Entertainment,24.70046082949309,8,taking night classes actors studio,taking night classes actors studio,27,0.5277243338075764
39984,Arts and Entertainment,24.70046082949309,8,passes endurance test give job new yorker cartoonist,passes endurance test give job new yorker,-1,0.0
40012,Arts and Entertainment,24.70046082949309,8,obsession film soccer ball ice skates,obsession film soccer ball ice skates,0,0.8032283767821387
40018,Arts and Entertainment,24.70046082949309,8,40 days later dedicated method actor continues preparation new role moses,40 days later dedicated method continues preparation new role moses,-1,0.0
40099,Arts and Entertainment,24.62672811059908,8,method actor moved last week,method moved last week,91,0.8212778927679911
40177,Arts and Entertainment,24.62672811059908,8,well guess happens sandbox roof actors studio,well guess happens sandbox roof actors studio,27,0.9229244727764432
40188,Arts and Entertainment,24.62672811059908,8,dads cartoonist thinks try experience draw,dads thinks try experience draw,-1,0.0
40240,Arts and Entertainment,24.516129032258064,8,another cartoonist workshopping ideas pretty hackneyed ones,another workshopping ideas pretty hackneyed ones,38,0.036056721823800514
40253,Arts and Entertainment,24.44239631336406,8,really hate method actors,really hate method actors,27,1.0
40360,Arts and Entertainment,24.331797235023043,8,apparently models new yorker cartoons,apparently models new yorker cartoons,100,1.0
40380,Arts and Entertainment,24.331797235023043,8,actors climate change play practice box,actors climate change play practice box,27,1.0
40405,Arts and Entertainment,24.202764976958527,8,seders enough exodus reenactor,seders enough exodus reenactor,106,1.0
40524,Arts and Entertainment,24.07373271889401,8,gene nicky watched skeptically neighbor outofwork actor showed really play,gene nicky watched skeptically neighbor outofwork showed really play,-1,0.0
40585,Arts and Entertainment,23.963133640552996,8,method actor 12a,method 12a,112,0.9846598418363897
40587,Arts and Entertainment,23.944700460829498,8,incentives make filming within city great deal,incentives make filming within city great deal,0,1.0
40622,Arts and Entertainment,23.92626728110599,8,favorite film english patient,favorite film english patient,0,0.9759982227472966
40705,Arts and Entertainment,23.92626728110599,8,another one actors method school street getting ready audition,another one actors method school street getting ready audition,27,0.329837738114537
40749,Arts and Entertainment,23.92626728110599,8,something method actor rehearsing desert scene,something method rehearsing desert scene,0,1.0
40817,Arts and Entertainment,23.889400921658986,8,performance artists everywhere,performance everywhere,-1,0.0
40995,Arts and Entertainment,23.391705069124427,8,dads method actor,dads method,112,1.0
41001,Arts and Entertainment,23.391705069124427,8,artists latest performance entitled election 2016,latest performance entitled election 2016,-1,0.0
