caption_index,category,funniness_score,contest_id,caption,cleaned_caption,topic,topic_probability
18504,"Agriculture, Animals and Outdoors",25.65898617511521,4,rock cowboy rock cowboy,rock rock,-1,0.0
18624,"Agriculture, Animals and Outdoors",25.566820276497698,4,cowboys matter,cowboys matter,5,0.9975112106613786
18767,"Agriculture, Animals and Outdoors",25.29032258064516,4,never shoulda signed cowboy role play therapy may arse hurts,never shoulda signed role play therapy may arse hurts,6,0.5212660856584695
18812,"Agriculture, Animals and Outdoors",25.23502304147466,4,hey pilgrim rhinestone cowboys rocking horse cowboys different things,hey pilgrim rhinestone cowboys rocking horse cowboys different things,-1,0.0
18824,"Agriculture, Animals and Outdoors",25.198156682027655,4,spinning nothing slick rocking want betterin cowboy butt yourn,spinning nothing slick rocking want betterin butt yourn,-1,0.0
18870,"Agriculture, Animals and Outdoors",25.06912442396314,4,told cowboy hobby,told hobby,1,1.0
19015,"Agriculture, Animals and Outdoors",24.62672811059908,4,little old playing good cowboys bad cowboys think,little old playing good cowboys bad cowboys think,5,0.6800997651944738
19094,"Agriculture, Animals and Outdoors",24.313364055299544,4,hey thought 17 cowboys race,hey thought 17 cowboys race,5,0.701212916734412
19106,"Agriculture, Animals and Outdoors",24.313364055299544,4,told hat cowboy,told hat,22,1.0
19240,"Agriculture, Animals and Outdoors",23.963133640552996,4,cowboy wood horse ride,wood horse ride,8,1.0
19267,"Agriculture, Animals and Outdoors",23.963133640552996,4,cowboy rides one real horse,rides one real horse,8,1.0
19269,"Agriculture, Animals and Outdoors",23.963133640552996,4,hold right cowboys,hold right cowboys,5,1.0
19357,"Agriculture, Animals and Outdoors",23.188940092165904,4,ye cowboys go around stealin rockin horses,ye cowboys go around stealin rockin horses,32,1.0
19393,"Agriculture, Animals and Outdoors",23.188940092165904,4,grownups wanted cowboys since kids,grownups wanted cowboys since kids,5,0.4971264457149665
19405,"Agriculture, Animals and Outdoors",23.188940092165904,4,someone would rock election cowboys running office time around,someone would rock election cowboys running office time around,5,0.596267838709944
19537,"Agriculture, Animals and Outdoors",23.188940092165904,4,rocker cowboy still think outcome race horse apiece,rocker still think outcome race horse apiece,8,0.7072351711073706
19552,"Agriculture, Animals and Outdoors",23.096774193548388,4,cowboys never grow ride sunset,cowboys never grow ride sunset,19,0.18265595322606615
19570,"Agriculture, Animals and Outdoors",22.894009216589865,4,first rodeo rockin cowboys,first rodeo rockin cowboys,-1,0.0
19655,"Agriculture, Animals and Outdoors",22.617511520737327,4,tom ketchum fred waite tom ketchum fred waite famous outlaw cowboys httpsenwikipediaorgwikitomketchum httpsenwikipediaorgwikifredwaite,tom ketchum fred waite tom ketchum fred waite famous outlaw cowboys httpsenwikipediaorgwikitomketchum httpsenwikipediaorgwikifredwaite,5,0.6583797172223042
19681,"Agriculture, Animals and Outdoors",22.359447004608295,4,hay shar huff nay nay nay nay nay betcha ketch chop wit cowboy buddy ghead n rockm sockm dem dar donkeys yaw spur writ,hay shar huff nay nay nay nay nay betcha ketch chop wit buddy ghead n rockm sockm dem dar donkeys yaw spur writ,-1,0.0
25124,"Agriculture, Animals and Outdoors",30.359447004608295,6,got interview fortune 500 headhunter,got interview fortune 500 headhunter,3,0.7790808091936785
25619,"Agriculture, Animals and Outdoors",29.75115207373272,6,really much confidence new headhunter,really much confidence new headhunter,3,1.0
39848,"Agriculture, Animals and Outdoors",24.995391705069125,8,call catnip cowboy,call catnip,-1,0.0
42370,"Agriculture, Animals and Outdoors",34.3410138248848,9,live tweeting hunters movements morning,live tweeting hunters movements morning,0,0.6855194751992076
42399,"Agriculture, Animals and Outdoors",34.02764976958525,9,hunter thing total chick magnet,thing total chick magnet,-1,0.0
42521,"Agriculture, Animals and Outdoors",32.7373271889401,9,worry canadian hunter,worry canadian,1,0.887674285111097
42710,"Agriculture, Animals and Outdoors",31.29953917050691,9,meant said make sure hunter see,meant said make sure see,1,1.0
42721,"Agriculture, Animals and Outdoors",31.207373271889402,9,always spot rabbit hunter,always spot rabbit,0,0.7242657086260812
42748,"Agriculture, Animals and Outdoors",31.11520737327189,9,call suicide hunter,call suicide,1,0.9029180455957718
42777,"Agriculture, Animals and Outdoors",30.912442396313363,9,worry cheney shoots ranchers,worry cheney shoots ranchers,31,1.0
42788,"Agriculture, Animals and Outdoors",30.87557603686636,9,looks like suicide hunter,looks like suicide,1,1.0
42841,"Agriculture, Animals and Outdoors",30.617511520737327,9,give break knows guys deer hunter,give break knows guys deer,0,0.44003549219318205
42862,"Agriculture, Animals and Outdoors",30.48847926267281,9,overheard hunters wife say shoots blanks,overheard hunters wife say shoots blanks,0,0.9463478799647703
43055,"Agriculture, Animals and Outdoors",29.788018433179722,9,heard hunter whisperer,heard whisperer,1,1.0
43167,"Agriculture, Animals and Outdoors",29.382488479262676,9,hope hunter far sighted,hope far sighted,-1,0.0
43329,"Agriculture, Animals and Outdoors",28.847926267281107,9,incredible able make hunter walk backwards,incredible able make walk backwards,-1,0.0
43415,"Agriculture, Animals and Outdoors",28.534562211981566,9,worrythe location decoy tells novice hunter,worrythe location decoy tells novice,-1,0.0
43420,"Agriculture, Animals and Outdoors",28.534562211981566,9,worst hunter ever,worst ever,-1,0.0
43514,"Agriculture, Animals and Outdoors",28.387096774193548,9,one hunter hide plain sight work,one hide plain sight work,-1,0.0
43558,"Agriculture, Animals and Outdoors",28.276497695852534,9,look ex dating another hunter,look ex dating another,-1,0.0
43582,"Agriculture, Animals and Outdoors",28.14746543778802,9,think let petey know guys worm hunter,think let petey know guys worm,14,0.19661380162187608
43615,"Agriculture, Animals and Outdoors",28.14746543778802,9,wonder hunter prefers bird barrel us two bush,wonder prefers bird barrel us two bush,0,0.5176447439447911
43683,"Agriculture, Animals and Outdoors",28.018433179723502,9,ok position way last time mooned hunter,ok position way last time mooned,-1,0.0
43703,"Agriculture, Animals and Outdoors",27.889400921658986,9,saw peter wolf thinks every hunter friend,saw peter wolf thinks every friend,4,0.6409475763065475
43709,"Agriculture, Animals and Outdoors",27.889400921658986,9,mockingbirds love taunt hunters,mockingbirds love taunt hunters,0,0.5886931359522517
43804,"Agriculture, Animals and Outdoors",27.741935483870968,9,oh look hun endangered spotted hunter taunter,oh look hun endangered spotted taunter,0,0.9568172052997994
43821,"Agriculture, Animals and Outdoors",27.741935483870968,9,latest decoy nearsighted hunters,latest decoy nearsighted hunters,0,0.9477962727141253
43831,"Agriculture, Animals and Outdoors",27.741935483870968,9,send tweet saying hunter barrel,send tweet saying barrel,0,0.6253124367837117
43832,"Agriculture, Animals and Outdoors",27.741935483870968,9,grew neighborhood look radicalized hunters,grew neighborhood look radicalized hunters,0,0.6764523704323671
43876,"Agriculture, Animals and Outdoors",27.668202764976964,9,latin name venator innocens meaning harmless hunter,latin name venator innocens meaning harmless,33,0.24256911474316095
43941,"Agriculture, Animals and Outdoors",27.483870967741936,9,typical new week new hunter,typical new week new,-1,0.0
43974,"Agriculture, Animals and Outdoors",27.35483870967742,9,hunters love sparrow size put pounds suddenly piece meat,hunters love sparrow size put pounds suddenly piece meat,0,0.5595940381963134
44084,"Agriculture, Animals and Outdoors",27.1889400921659,9,knew bernie sanders really hunter,knew bernie sanders really,-1,0.0
44089,"Agriculture, Animals and Outdoors",27.1889400921659,9,woodpecker really talented carved lifesize hunter old oak tree,woodpecker really talented carved lifesize old oak,9,0.2315660311381355
44107,"Agriculture, Animals and Outdoors",27.152073732718893,9,oh look jerry caught another hunter,oh look jerry caught another,-1,0.0
44349,"Agriculture, Animals and Outdoors",26.543778801843317,9,think gathered enough intel hunters whereabouts,think gathered enough intel hunters whereabouts,0,1.0
44366,"Agriculture, Animals and Outdoors",26.543778801843317,9,bargain hunter season,bargain season,34,1.0
44377,"Agriculture, Animals and Outdoors",26.525345622119815,9,hunter hunted haunted…,hunted haunted,0,0.6875978148124114
44417,"Agriculture, Animals and Outdoors",26.322580645161292,9,another candidate trying show touch common man hunters,another candidate trying show touch common man hunters,0,0.5999285335083645
44435,"Agriculture, Animals and Outdoors",26.322580645161292,9,psycho bird poops hunter prank 1 month ago • 10000000 views please subscribe channel,psycho bird poops prank 1 month ago 10000000 views please subscribe channel,0,0.5543705953083403
44496,"Agriculture, Animals and Outdoors",26.304147465437794,9,absolutely brilliant found safest place bird hunter loose,absolutely brilliant found safest place bird loose,0,0.629794418721829
44572,"Agriculture, Animals and Outdoors",26.304147465437794,9,assume hunters dodo bird era tad sharper,assume hunters dodo bird era tad sharper,0,0.5858085286036172
44628,"Agriculture, Animals and Outdoors",26.304147465437794,9,fake hunter cut even fool junior,fake cut even fool junior,-1,0.0
44652,"Agriculture, Animals and Outdoors",26.304147465437794,9,hunters really got game,hunters really got,0,1.0
44684,"Agriculture, Animals and Outdoors",26.046082949308754,9,volunteered point warn us sees bird hunters around,volunteered point warn us sees bird hunters around,0,0.6918409728093535
44696,"Agriculture, Animals and Outdoors",26.046082949308754,9,hunter hunted get along,hunted get along,0,0.4782070047988538
44725,"Agriculture, Animals and Outdoors",25.953917050691246,9,hunter bob spins really fast tweeter starts quail calls,bob spins really fast tweeter starts quail calls,-1,0.0
44775,"Agriculture, Animals and Outdoors",25.91705069124424,9,hunters ananymous little know,hunters ananymous little know,0,1.0
44892,"Agriculture, Animals and Outdoors",25.65898617511521,9,wow ted lying said hunters eyesight bad,wow ted lying said hunters eyesight bad,0,0.8095815012102945
44898,"Agriculture, Animals and Outdoors",25.65898617511521,9,father told day mighty hunter meant something,father told day mighty meant something,2,0.3126389241419532
44981,"Agriculture, Animals and Outdoors",25.566820276497698,9,call scare hunter makes hunters go away,call scare makes hunters go away,0,0.757009055607812
44982,"Agriculture, Animals and Outdoors",25.566820276497698,9,see formidable hunter totally tune surroundings continue quest elusive quarry,see formidable totally tune surroundings continue quest elusive quarry,27,0.32460533265530717
45187,"Agriculture, Animals and Outdoors",25.198156682027655,9,end tour forest oblivious hunter,end tour forest oblivious,0,0.49891321804942473
45263,"Agriculture, Animals and Outdoors",25.198156682027655,9,sure hunter kill us yeah true,sure kill us yeah true,-1,0.0
45270,"Agriculture, Animals and Outdoors",25.198156682027655,9,smart move hunter shoot,smart move shoot,-1,0.0
45293,"Agriculture, Animals and Outdoors",25.198156682027655,9,dear said lookout hunter,dear said lookout,0,0.7629657526673551
45401,"Agriculture, Animals and Outdoors",24.847926267281107,9,plans set motion little flipin ready pounce whatever hunter kills,plans set motion little flipin ready pounce whatever kills,-1,0.0
45436,"Agriculture, Animals and Outdoors",24.663594470046082,9,hunters twitter,hunters twitter,0,1.0
45462,"Agriculture, Animals and Outdoors",24.663594470046082,9,thought decoys duck hunters,thought decoys duck hunters,0,0.7242657086260812
45472,"Agriculture, Animals and Outdoors",24.663594470046082,9,goes great cat hunter,goes great cat,-1,0.0
45473,"Agriculture, Animals and Outdoors",24.663594470046082,9,warned everyone forest ate hunters lunchso long traitor,warned everyone forest ate hunters lunchso long traitor,0,0.5693970463210201
45500,"Agriculture, Animals and Outdoors",24.516129032258064,9,must animal rights hunter,must rights,1,0.9697718908114793
45521,"Agriculture, Animals and Outdoors",24.516129032258064,9,sister cleaver helps hunter spot game time problems bullies,sister cleaver helps spot time problems bullies,-1,0.0
45610,"Agriculture, Animals and Outdoors",24.313364055299544,9,mr wilson never good hunter,mr wilson never good,-1,0.0
45673,"Agriculture, Animals and Outdoors",24.313364055299544,9,sold soul hunter,sold soul,-1,0.0
45740,"Agriculture, Animals and Outdoors",24.313364055299544,9,really hunterthat early warning system,really hunterthat early warning system,0,0.5069055866892219
45795,"Agriculture, Animals and Outdoors",24.313364055299544,9,hunters basically stupid,hunters basically stupid,0,1.0
45816,"Agriculture, Animals and Outdoors",24.313364055299544,9,hear blue hired hunter song,hear blue hired song,-1,0.0
45817,"Agriculture, Animals and Outdoors",24.313364055299544,9,cranberry farmers mellow hunters,cranberry farmers mellow hunters,10,0.5359103321040226
45965,"Agriculture, Animals and Outdoors",23.963133640552996,9,well first hunter walking backwards,well first walking backwards,-1,0.0
46053,"Agriculture, Animals and Outdoors",23.889400921658986,9,hunters looking find birds kill ones bird brains,hunters looking find birds kill ones bird brains,0,0.7050903636661648
46083,"Agriculture, Animals and Outdoors",23.668202764976957,9,hunter enlisted help hunting bird much better hunting dog,enlisted help hunting bird much better hunting,0,0.7202914659825767
46289,"Agriculture, Animals and Outdoors",23.188940092165904,9,doubt tweety rules roost even wets beak hunters racket,doubt tweety rules roost even wets beak hunters racket,0,0.7242657086260812
46290,"Agriculture, Animals and Outdoors",23.188940092165904,9,safe serious hunter,safe serious,1,1.0
46369,"Agriculture, Animals and Outdoors",23.188940092165904,9,hunter wing worth two bush,wing worth two bush,-1,0.0
46414,"Agriculture, Animals and Outdoors",23.188940092165904,9,ever notice hunters twitter seem conflicted dove season,ever notice hunters twitter seem conflicted dove season,0,1.0
46418,"Agriculture, Animals and Outdoors",23.188940092165904,9,journey kind hunter,journey kind,-1,0.0
46464,"Agriculture, Animals and Outdoors",23.188940092165904,9,hunter barrel send tweet,barrel send tweet,0,0.6173859942115031
46498,"Agriculture, Animals and Outdoors",23.188940092165904,9,think hunters fear inner ear problems thus flaps,think hunters fear inner ear problems thus flaps,0,0.8085614057815462
46515,"Agriculture, Animals and Outdoors",23.096774193548388,9,first tweeps hunter turns shoots toward us escape soon ammunition runs safe,first tweeps turns shoots toward us escape soon ammunition runs safe,0,0.615993300704096
46526,"Agriculture, Animals and Outdoors",22.894009216589865,9,said go play hunters meant figuratively,said go play hunters meant figuratively,0,0.7623302621640677
46537,"Agriculture, Animals and Outdoors",22.894009216589865,9,cartridge pocket happy hunter,cartridge pocket happy,-1,0.0
46563,"Agriculture, Animals and Outdoors",22.894009216589865,9,talk flying high hunters spike,talk flying high hunters spike,0,1.0
46647,"Agriculture, Animals and Outdoors",22.857142857142858,9,glad bought son one smart phones gps much easier track hunters,glad bought son one smart phones gps much easier track hunters,0,0.8270821855501047
46679,"Agriculture, Animals and Outdoors",22.617511520737327,9,old saying hiding plan sight works hunter nearsighted,old saying hiding plan sight works nearsighted,-1,0.0
46721,"Agriculture, Animals and Outdoors",22.3963133640553,9,guys let us go away hunter wait lin comeback going shoot hunter worry son make dinner,guys let us go away wait lin comeback going shoot worry son make dinner,1,1.0
46725,"Agriculture, Animals and Outdoors",22.3963133640553,9,think dear distract hunter kid finds sitting tree branch,think dear distract kid finds sitting branch,11,0.25504752721895635
46735,"Agriculture, Animals and Outdoors",22.359447004608295,9,quick hunted hunter husband,quick hunted husband,0,0.4744164461398983
46749,"Agriculture, Animals and Outdoors",22.211981566820278,9,patience patience unsuspecting hunter approach decoythen wham,patience patience unsuspecting approach decoythen wham,-1,0.0
46769,"Agriculture, Animals and Outdoors",22.119815668202765,9,another blind hunter see,another blind see,1,0.9267421409788167
46804,"Agriculture, Animals and Outdoors",21.493087557603687,9,makes sure hunter deaf dumb,makes sure deaf dumb,1,1.0
46809,"Agriculture, Animals and Outdoors",21.253456221198157,9,correct wrong believe one myopic hunter short classic whip poor maneuver,correct wrong believe one myopic short classic whip poor maneuver,-1,0.0
46810,"Agriculture, Animals and Outdoors",21.12442396313364,9,birdys chirping creates nowar glow zone around hunters feet,birdys chirping creates nowar glow zone around hunters feet,0,0.7242657086260812
52656,"Agriculture, Animals and Outdoors",22.63594470046083,10,see formidable hunter totally tune surroundings continue quest elusive quarry,see formidable totally tune surroundings continue quest elusive quarry,27,0.2809025130601083
52691,"Agriculture, Animals and Outdoors",22.617511520737327,10,poor hunter least reading pretentious magazine,poor least reading pretentious magazine,1,0.8542122917826612
52785,"Agriculture, Animals and Outdoors",22.359447004608295,10,overheard hunters wife say shoots blanks,overheard hunters wife say shoots blanks,0,0.8650220809762729
53010,"Agriculture, Animals and Outdoors",22.119815668202765,10,huh today received new yorker depicting birds hunter submission gun nuthatch,huh today received new yorker depicting birds submission gun nuthatch,0,0.7242657086260812
59279,"Agriculture, Animals and Outdoors",26.672811059907833,12,angry mob claims local sourcing costing farmers arm leg,angry mob claims local sourcing costing farmers arm leg,10,0.8864086681156721
60574,"Agriculture, Animals and Outdoors",23.815668202764982,12,farmers almanac says lightning storm friday sir,farmers almanac says lightning storm friday sir,-1,0.0
62693,"Agriculture, Animals and Outdoors",20.460829493087562,12,job safe need gardener,job safe need,3,0.33509465749834494
62845,"Agriculture, Animals and Outdoors",20.202764976958527,12,gardener would like know encore azaleas acceptable year,would like know encore azaleas acceptable year,-1,0.0
63451,"Agriculture, Animals and Outdoors",34.082949308755765,13,zookeepers bring work home,zookeepers bring work home,37,1.0
63553,"Agriculture, Animals and Outdoors",31.74193548387097,13,sure mushrooms served farmers market,sure mushrooms served farmers market,12,0.33569576746254287
64149,"Agriculture, Animals and Outdoors",27.81566820276498,13,never make bet zookeeper,never make bet,-1,0.0
64449,"Agriculture, Animals and Outdoors",26.80184331797235,13,maybe return yellow cowboy hat,maybe return yellow hat,22,1.0
65872,"Agriculture, Animals and Outdoors",23.76036866359447,13,could barrel chocolates cashmere scarves chippendale dancers 58187swingers parties used 56276the sign zoo say make eye contact 56131just one widdle smile 54126what monkey business 3330let us monkey around 4245how get eleven typewriters agent 3330wineries taken barrels 3500but thought barrel monkeys would fun 41121i guessing ones roof internet 3861do look leave barrel open morning 3880so still miffed hid remote fruit bowl 873316do see hint smile 3222i thought brad pitt 49156at least bark 40101it better house trained 60197now thing fun 3923we sale 2800we remembered george zookeeper volunteering babysit 2980i care often explain economies scale even want one monkey 3460i feel like monkey back 3611not circus definitely monkeys 3972i said hard finding prime mates 3680and sure barrel return address 3952are still mad threw barrel 3101still insist noplan b state 55157i wish remembered first told us monkeyamonth club 3441maybe meditating enough 3230i told take barrel 3020the barrel monkeys fun 4684you right never opened barrel 4937this fault 3010we got talk learning draw something else 2900you offered babysit grandkids 53165i wanted corgi noooo 3300the hebrew word kuf meant monkey meant eye needle adam named animals eve began sewing fig leaves matthew 192326,could barrel chocolates cashmere scarves chippendale dancers 58187swingers parties used 56276the sign zoo say make eye contact 56131just one widdle smile 54126what monkey business 3330let us monkey around 4245how get eleven typewriters agent 3330wineries taken barrels 3500but thought barrel monkeys would fun 41121i guessing ones roof internet 3861do look leave barrel open morning 3880so still miffed hid remote fruit bowl 873316do see hint smile 3222i thought brad pitt 49156at least bark 40101it better house trained 60197now thing fun 3923we sale 2800we remembered george volunteering babysit 2980i care often explain economies scale even want one monkey 3460i feel like monkey back 3611not circus definitely monkeys 3972i said hard finding prime mates 3680and sure barrel return address 3952are still mad threw barrel 3101still insist noplan b state 55157i wish remembered first told us monkeyamonth club 3441maybe meditating enough 3230i told take barrel 3020the barrel monkeys fun 4684you right never opened barrel 4937this fault 3010we got talk learning draw something else 2900you offered babysit grandkids 53165i wanted corgi noooo 3300the hebrew word kuf meant monkey meant eye needle adam named animals eve began sewing fig leaves matthew 192326,0,0.6541401934173819
76520,"Agriculture, Animals and Outdoors",31.852534562211982,16,actuallywe looking farmers daughter heard much,actuallywe looking farmers daughter heard much,-1,0.0
76649,"Agriculture, Animals and Outdoors",29.843317972350235,16,greetings represent future farmers america,greetings represent future farmers america,10,0.9837396076171889
76778,"Agriculture, Animals and Outdoors",28.60829493087558,16,yes technically illegal aliens prefer undocumented agricultural workers,yes technically illegal aliens prefer undocumented workers,16,0.25243408510898696
76862,"Agriculture, Animals and Outdoors",27.963133640553,16,aha farmer farmers daughter heard much,aha farmers daughter heard much,20,0.3357193173523954
76916,"Agriculture, Animals and Outdoors",27.723502304147466,16,welcome farmers market earthling grow things world,welcome farmers market earthling grow things world,12,0.6020997742875929
77136,"Agriculture, Animals and Outdoors",26.87557603686636,16,lonely farmersonlycom,lonely farmersonlycom,-1,0.0
77280,"Agriculture, Animals and Outdoors",26.304147465437794,16,bob remember future farmers america,bob remember future farmers america,10,0.9318691950595646
77391,"Agriculture, Animals and Outdoors",25.898617511520737,16,take farmers market,take farmers market,12,0.7164995728225306
77395,"Agriculture, Animals and Outdoors",25.898617511520737,16,thought small farmers exist,thought small farmers exist,10,0.9377933623278291
77415,"Agriculture, Animals and Outdoors",25.843317972350235,16,back home joke guy runs intergalactic supernucleon fuel late night country ends sleeping farmers daughter,back home joke guy runs intergalactic supernucleon fuel late night country ends sleeping farmers daughter,20,0.3558972110631134
77485,"Agriculture, Animals and Outdoors",25.640552995391705,16,yes happy see request crop dusters craigslist,yes happy see request dusters craigslist,-1,0.0
77576,"Agriculture, Animals and Outdoors",25.43778801843318,16,youlooks like rainlives cowboysmake america great againi,youlooks like rainlives cowboysmake america great againi,5,0.6550691761235772
77678,"Agriculture, Animals and Outdoors",25.10599078341014,16,sorry spelled name yellow pages listing united farmers organization,sorry spelled name yellow pages listing united farmers organization,10,0.8266358191206443
77709,"Agriculture, Animals and Outdoors",25.032258064516128,16,hi ever hear one farmers daughter space aliens,hi ever hear one farmers daughter space aliens,-1,0.0
77712,"Agriculture, Animals and Outdoors",25.032258064516128,16,welcome new farmers market,welcome new farmers market,12,0.6112506112603768
77718,"Agriculture, Animals and Outdoors",25.032258064516128,16,hear looking new crop duster,hear looking new,1,0.9607131248185298
77777,"Agriculture, Animals and Outdoors",24.866359447004612,16,look anything like profile picture farmerscom,look anything like profile picture farmerscom,-1,0.0
77828,"Agriculture, Animals and Outdoors",24.755760368663594,16,hey look like farmersonlycom picture,hey look like farmersonlycom picture,-1,0.0
77834,"Agriculture, Animals and Outdoors",24.755760368663594,16,wow think farmers really existed,wow think farmers really existed,10,1.0
77919,"Agriculture, Animals and Outdoors",24.589861751152075,16,hear one farmers daughter alien,hear one farmers daughter alien,-1,0.0
78045,"Agriculture, Animals and Outdoors",24.276497695852537,16,new crop duster uh sure,new uh sure,1,0.997409359300937
78291,"Agriculture, Animals and Outdoors",23.723502304147466,16,come early farmers market starts tomorrow 9,come early farmers market starts tomorrow 9,12,0.837374598064693
78423,"Agriculture, Animals and Outdoors",23.465437788018434,16,thank god farmersonlycom,thank god farmersonlycom,-1,0.0
78458,"Agriculture, Animals and Outdoors",23.428571428571427,16,thanks contacting farmersonlycom,thanks contacting farmersonlycom,-1,0.0
78490,"Agriculture, Animals and Outdoors",23.410138248847925,16,hi new crop duster,hi new,1,0.9221977358348125
78548,"Agriculture, Animals and Outdoors",23.29953917050691,16,look like farmersonlycom profile picture,look like farmersonlycom profile picture,-1,0.0
78549,"Agriculture, Animals and Outdoors",23.29953917050691,16,lonely farmersonlycom,lonely farmersonlycom,-1,0.0
78581,"Agriculture, Animals and Outdoors",23.28110599078341,16,hope forgive entirely truthful farmersonlycom description,hope forgive entirely truthful farmersonlycom description,-1,0.0
78587,"Agriculture, Animals and Outdoors",23.244239631336406,16,welcome farmers onlycom,welcome farmers onlycom,10,1.0
78588,"Agriculture, Animals and Outdoors",23.244239631336406,16,never thought search date farmerscom would reach far,never thought search date farmerscom would reach far,-1,0.0
78609,"Agriculture, Animals and Outdoors",23.244239631336406,16,like support local farmers local mean within galaxy,like support local farmers local mean within galaxy,10,0.8639552328442215
78764,"Agriculture, Animals and Outdoors",23.078341013824886,16,farmers almanac tell,farmers almanac tell,-1,0.0
78796,"Agriculture, Animals and Outdoors",23.004608294930875,16,harvest time farmers,harvest time farmers,10,1.0
78809,"Agriculture, Animals and Outdoors",22.930875576036872,16,future farmers america really need modernize spread,future farmers america really need modernize spread,10,0.8647625242246013
78842,"Agriculture, Animals and Outdoors",22.930875576036872,16,future farmers cropdusting division,future farmers cropdusting division,10,0.788386463682124
78885,"Agriculture, Animals and Outdoors",22.857142857142858,16,heard run best farmers market earth,heard run best farmers market earth,12,0.7863465834707716
79060,"Agriculture, Animals and Outdoors",22.562211981566826,16,sorry farmers market closed 600,sorry farmers market closed 600,12,0.631905547012963
79064,"Agriculture, Animals and Outdoors",22.562211981566826,16,farmers dot com,farmers dot com,10,0.6311061012805114
79269,"Agriculture, Animals and Outdoors",22.322580645161292,16,farmersonly sent special delivery,farmersonly sent special delivery,-1,0.0
79305,"Agriculture, Animals and Outdoors",22.322580645161292,16,crop dusters given upgrade,dusters given upgrade,-1,0.0
79309,"Agriculture, Animals and Outdoors",22.304147465437794,16,yor farmers com rep,yor farmers com rep,-1,0.0
79355,"Agriculture, Animals and Outdoors",22.24884792626728,16,really farmersonlycom,really farmersonlycom,-1,0.0
79476,"Agriculture, Animals and Outdoors",22.119815668202765,16,neighbor names chet astro crop duster,neighbor names chet astro,-1,0.0
79502,"Agriculture, Animals and Outdoors",22.046082949308754,16,date thanks farmers onlycom,date thanks farmers onlycom,-1,0.0
79572,"Agriculture, Animals and Outdoors",22.009216589861754,16,oh good time tomorrows farmers market produce world,oh good time tomorrows farmers market produce world,12,1.0
79573,"Agriculture, Animals and Outdoors",22.009216589861754,16,got plenty scientists farmers,got plenty scientists farmers,10,0.8697713484379759
79604,"Agriculture, Animals and Outdoors",21.953917050691246,16,right right united farmers organization transplanting grafting crossbreeding section please clonei mean come,right right united farmers organization transplanting grafting crossbreeding section please clonei mean come,10,0.719093278350985
79673,"Agriculture, Animals and Outdoors",21.898617511520737,16,farmers market yesterday,farmers market yesterday,12,0.7739789429148142
