caption,mean,precision,votes,not_funny,somewhat_funny,funny,cleaned_caption_v2,contest_id,tokens,occupations,topic
I've never liked a backseat diver.,1.144927536231884,0.0474200647405741,69,60,8,1,i have never liked a backseat diver,24,"['i', 'have', 'never', 'liked', 'a', 'backseat', 'diver']",{'diver'},0
Got a breath mint for the back seat diver?,1.144927536231884,0.0474200647405741,69,60,8,1,got a breath mint for the back seat diver,24,"['got', 'a', 'breath', 'mint', 'for', 'the', 'back', 'seat', 'diver']",{'diver'},0
I'm trying my best to ignore the backseat diver!,1.144927536231884,0.0474200647405741,69,60,8,1,i am trying my best to ignore the backseat diver,24,"['i', 'am', 'trying', 'my', 'best', 'to', 'ignore', 'the', 'backseat', 'diver']",{'diver'},0
"I don't want to be a backseat diver, but...",1.1428571428571428,0.0467835608690013,70,61,8,1,i do not want to be a backseat diver but,24,"['i', 'do', 'not', 'want', 'to', 'be', 'a', 'backseat', 'diver', 'but']",{'diver'},0
Bob hated having a backseat diver.,1.121212121212121,0.0458799056377558,66,59,6,1,bob hated having a backseat diver,24,"['bob', 'hated', 'having', 'a', 'backseat', 'diver']",{'diver'},0
Nobody likes a back-seat diver.,1.121212121212121,0.0458799056377558,66,59,6,1,nobody likes a back seat diver,24,"['nobody', 'likes', 'a', 'back', 'seat', 'diver']",{'diver'},0
Stan is the worst backseat diver.,1.1194029850746268,0.0499768741621393,67,61,4,2,stan is the worst backseat diver,24,"['stan', 'is', 'the', 'worst', 'backseat', 'diver']",{'diver'},0
Backseat diver.,1.109375,0.0393220543503684,64,57,7,0,backseat diver,24,"['backseat', 'diver']",{'diver'},0
If you get all up in his krill he becomes a bit of a backseat diver.,1.109375,0.0451913233305363,64,58,5,1,if you get all up in his krill he becomes a bit of a backseat diver,24,"['if', 'you', 'get', 'all', 'up', 'in', 'his', 'krill', 'he', 'becomes', 'a', 'bit', 'of', 'a', 'backseat', 'diver']",{'diver'},0
Do you mind me being a backseat diver?,1.0819672131147542,0.0354138835978571,61,56,5,0,do you mind me being a backseat diver,24,"['do', 'you', 'mind', 'me', 'being', 'a', 'backseat', 'diver']",{'diver'},0
"So you want to be an Uber driver who picks up scuba divers? I don't think this was your best idea, hun.",1.0677966101694916,0.0409159219712148,59,56,2,1,so you want to be an uber driver who picks up scuba divers i do not think this was your best idea hun,24,"['so', 'you', 'want', 'to', 'be', 'an', 'uber', 'driver', 'who', 'picks', 'up', 'scuba', 'divers', 'i', 'do', 'not', 'think', 'this', 'was', 'your', 'best', 'idea', 'hun']","{'driver', 'diver'}",0
(You) sense divers're searching for Mysticeti?,1.0,0.0190484829439864,53,53,0,0,you sense divers re searching for mysticeti,24,"['you', 'sense', 'divers', 're', 'searching', 'for', 'mysticeti']",{'diver'},0
"You know, sometimes that ""different drummer"" is just a bad musician.",1.418848167539267,0.0470959184337472,191,128,46,17,you know sometimes that different drummer is just a bad musician,28,"['you', 'know', 'sometimes', 'that', 'different', 'drummer', 'is', 'just', 'a', 'bad', 'musician']",{'drummer'},1
What drummer? I don't hear any drummer.,1.3503184713375795,0.0502047433349169,157,115,29,13,what drummer i do not hear any drummer,28,"['what', 'drummer', 'i', 'do', 'not', 'hear', 'any', 'drummer']",{'drummer'},1
I never hear that drummer.,1.3333333333333333,0.0523853102577231,150,114,22,14,i never hear that drummer,28,"['i', 'never', 'hear', 'that', 'drummer']",{'drummer'},1
He's always marched to a different drummer.,1.2580645161290325,0.0470350485937347,124,97,22,5,he is always marched to a different drummer,28,"['he', 'is', 'always', 'marched', 'to', 'a', 'different', 'drummer']",{'drummer'},1
He's been watching too many Road Runner cartoons.,1.2479338842975207,0.0487883376632907,121,97,18,6,he is been watching too many road runner cartoons,28,"['he', 'is', 'been', 'watching', 'too', 'many', 'road', 'runner', 'cartoons']",{'runner'},0
He's never seen a Road Runner cartoon.,1.2439024390243902,0.0507723414503934,123,101,14,8,he is never seen a road runner cartoon,28,"['he', 'is', 'never', 'seen', 'a', 'road', 'runner', 'cartoon']",{'runner'},-1
He marches to a really different drummer.,1.2377049180327868,0.0494561654427574,122,100,15,7,he marches to a really different drummer,28,"['he', 'marches', 'to', 'a', 'really', 'different', 'drummer']",{'drummer'},1
'He always marched to the tune of a different drummer.',1.2260869565217392,0.0510169197120502,115,96,12,7,he always marched to the tune of a different drummer,28,"['he', 'always', 'marched', 'to', 'the', 'tune', 'of', 'a', 'different', 'drummer']",{'drummer'},1
He walks to the beat of a different drummer,1.1886792452830188,0.0446876100083739,106,89,14,3,he walks to the beat of a different drummer,28,"['he', 'walks', 'to', 'the', 'beat', 'of', 'a', 'different', 'drummer']",{'drummer'},1
I told you he marches to a different drummer!,1.1683168316831682,0.0446533555793254,101,87,11,3,i told you he marches to a different drummer,28,"['i', 'told', 'you', 'he', 'marches', 'to', 'a', 'different', 'drummer']",{'drummer'},1
"Well, he always did march to the beat of a different drummer.",1.1666666666666667,0.0419929950739545,102,87,13,2,well he always did march to the beat of a different drummer,28,"['well', 'he', 'always', 'did', 'march', 'to', 'the', 'beat', 'of', 'a', 'different', 'drummer']",{'drummer'},1
Do you think he's listening to a different drummer?,1.1515151515151516,0.0362190487677088,99,84,15,0,do you think he is listening to a different drummer,28,"['do', 'you', 'think', 'he', 'is', 'listening', 'to', 'a', 'different', 'drummer']",{'drummer'},1
Jeremy always marched to the beat of a different drummer.,1.103448275862069,0.0401630024092935,87,80,5,2,jeremy always marched to the beat of a different drummer,28,"['jeremy', 'always', 'marched', 'to', 'the', 'beat', 'of', 'a', 'different', 'drummer']",{'drummer'},1
Helluva good cross trainers,1.103448275862069,0.0366845819952604,87,79,7,1,helluva good cross trainers,28,"['helluva', 'good', 'cross', 'trainers']",{'trainer'},0
Bertrand has always marched to his own drummer.,1.0930232558139534,0.0315053552295152,86,78,8,0,bertrand has always marched to his own drummer,28,"['bertrand', 'has', 'always', 'marched', 'to', 'his', 'own', 'drummer']",{'drummer'},1
He's related to the Road Runner,1.051282051282051,0.0251365627262945,78,74,4,0,he is related to the road runner,28,"['he', 'is', 'related', 'to', 'the', 'road', 'runner']",{'runner'},-1
"You've been out giving the other runners heart attacks, haven't you?",1.3768115942028984,0.0536441986395601,138,97,30,11,you have been out giving the other runners heart attacks have not you,29,"['you', 'have', 'been', 'out', 'giving', 'the', 'other', 'runners', 'heart', 'attacks', 'have', 'not', 'you']",{'runner'},0
I see they told you I'm a runner.,1.2268041237113405,0.0475001235284504,97,77,18,2,i see they told you i am a runner,29,"['i', 'see', 'they', 'told', 'you', 'i', 'am', 'a', 'runner']",{'runner'},0
You need more training yourself if you expect to catch any real runners.,1.1375,0.0495030685661843,80,72,5,3,you need more training yourself if you expect to catch any real runners,29,"['you', 'need', 'more', 'training', 'yourself', 'if', 'you', 'expect', 'to', 'catch', 'any', 'real', 'runners']",{'runner'},0
Cootie-catcher.,1.123456790123457,0.0407594420227633,81,72,8,1,cootie catcher,30,"['cootie', 'catcher']",{'catcher'},0
"When they said that they were desk jockeys, I honestly didn't know that we would be the horses.",1.2545454545454546,0.0829513744147386,55,46,4,5,when they said that they were desk jockeys i honestly did not know that we would be the horses,32,"['when', 'they', 'said', 'that', 'they', 'were', 'desk', 'jockeys', 'i', 'honestly', 'did', 'not', 'know', 'that', 'we', 'would', 'be', 'the', 'horses']",{'jockey'},0
Do you want to be the pitcher or the catcher?,1.0263157894736843,0.0266690373531332,38,37,1,0,do you want to be the pitcher or the catcher,32,"['do', 'you', 'want', 'to', 'be', 'the', 'pitcher', 'or', 'the', 'catcher']","{'pitcher', 'catcher'}",0
"Dave, this is not what I meant when I said you and Tim needed to be ""desk jockeys"".",1.0256410256410255,0.0259762166733065,39,38,1,0,dave this is not what i meant when i said you and tim needed to be desk jockeys,32,"['dave', 'this', 'is', 'not', 'what', 'i', 'meant', 'when', 'i', 'said', 'you', 'and', 'tim', 'needed', 'to', 'be', 'desk', 'jockeys']",{'jockey'},0
I want us all to focus on the big pitcher.,1.2575757575757576,0.0658832974741203,66,52,11,3,i want us all to focus on the big pitcher,33,"['i', 'want', 'us', 'all', 'to', 'focus', 'on', 'the', 'big', 'pitcher']",{'pitcher'},0
We never should have mentioned we were trainers.,1.234375,0.0658513669543913,64,52,9,3,we never should have mentioned we were trainers,34,"['we', 'never', 'should', 'have', 'mentioned', 'we', 'were', 'trainers']",{'trainer'},0
I’m thinking they’re either Sea World escapees or really weird synchronized swimmers.,1.2,0.0619823193306326,60,50,8,2,i am thinking they are either sea world escapees or really weird synchronized swimmers,34,"['i', 'am', 'thinking', 'they', 'are', 'either', 'sea', 'world', 'escapees', 'or', 'really', 'weird', 'synchronized', 'swimmers']",{'swimmer'},0
I believe their trainer was synchronized swimmer.,1.2,0.0572436560519337,60,49,10,1,i believe their trainer was synchronized swimmer,34,"['i', 'believe', 'their', 'trainer', 'was', 'synchronized', 'swimmer']",{'swimmer'},0
I knew we should have marched to the beat of a different drummer.,1.555984555984556,0.0476841216994328,259,159,56,44,i knew we should have marched to the beat of a different drummer,35,"['i', 'knew', 'we', 'should', 'have', 'marched', 'to', 'the', 'beat', 'of', 'a', 'different', 'drummer']",{'drummer'},1
We should try marching to the beat of a different drummer.,1.3475177304964538,0.050313923942947,141,101,31,9,we should try marching to the beat of a different drummer,35,"['we', 'should', 'try', 'marching', 'to', 'the', 'beat', 'of', 'a', 'different', 'drummer']",{'drummer'},1
Maybe we should have marched to the beat of somebody else's drummer.,1.3428571428571427,0.0514651006502089,140,102,28,10,maybe we should have marched to the beat of somebody else s drummer,35,"['maybe', 'we', 'should', 'have', 'marched', 'to', 'the', 'beat', 'of', 'somebody', 'else', 's', 'drummer']",{'drummer'},1
Next time we follow the different drummer.,1.3333333333333333,0.0527798424304918,138,103,24,11,next time we follow the different drummer,35,"['next', 'time', 'we', 'follow', 'the', 'different', 'drummer']",{'drummer'},1
I was a drummer. What did you play?,1.3308823529411764,0.0542879708174009,136,103,21,12,i was a drummer what did you play,35,"['i', 'was', 'a', 'drummer', 'what', 'did', 'you', 'play']",{'drummer'},1
I think it's time I started marching to the beat of my own drummer.,1.325925925925926,0.0554688839308685,135,104,18,13,i think it is time i started marching to the beat of my own drummer,35,"['i', 'think', 'it', 'is', 'time', 'i', 'started', 'marching', 'to', 'the', 'beat', 'of', 'my', 'own', 'drummer']",{'drummer'},1
"'No, YOU march to your own drummer, this is my mirage.""",1.318181818181818,0.0496555121223141,132,97,28,7,no you march to your own drummer this is my mirage,35,"['no', 'you', 'march', 'to', 'your', 'own', 'drummer', 'this', 'is', 'my', 'mirage']",{'drummer'},1
Marching to a different drummer isn't all that it's cracked up to be.,1.3046875,0.0538372457895345,128,99,19,10,marching to a different drummer is not all that it is cracked up to be,35,"['marching', 'to', 'a', 'different', 'drummer', 'is', 'not', 'all', 'that', 'it', 'is', 'cracked', 'up', 'to', 'be']",{'drummer'},1
She's hearing a different drummer.,1.3046875,0.0502926887928432,128,96,25,7,she is hearing a different drummer,35,"['she', 'is', 'hearing', 'a', 'different', 'drummer']",{'drummer'},1
"It would be nice if we had a drummer,",1.2926829268292683,0.0525654106168599,123,95,20,8,it would be nice if we had a drummer,35,"['it', 'would', 'be', 'nice', 'if', 'we', 'had', 'a', 'drummer']",{'drummer'},1
What happened to the different drummer,1.286885245901639,0.0457953071916824,122,90,29,3,what happened to the different drummer,35,"['what', 'happened', 'to', 'the', 'different', 'drummer']",{'drummer'},1
And how is marching to a different drummer working out for you?,1.271186440677966,0.0505811753710787,118,92,20,6,and how is marching to a different drummer working out for you,35,"['and', 'how', 'is', 'marching', 'to', 'a', 'different', 'drummer', 'working', 'out', 'for', 'you']",{'drummer'},1
Thoreau's different drummer led him to a pond.,1.271186440677966,0.0547087648997165,118,95,14,9,thoreau s different drummer led him to a pond,35,"['thoreau', 's', 'different', 'drummer', 'led', 'him', 'to', 'a', 'pond']",{'drummer'},1
I am beginning to suspect she might be marching to a different drummer.,1.2672413793103448,0.0463959858107764,116,88,25,3,i am beginning to suspect she might be marching to a different drummer,35,"['i', 'am', 'beginning', 'to', 'suspect', 'she', 'might', 'be', 'marching', 'to', 'a', 'different', 'drummer']",{'drummer'},1
Maybe we should think about marching to the beat of our own drummer.,1.2672413793103448,0.0495220917805002,116,90,21,5,maybe we should think about marching to the beat of our own drummer,35,"['maybe', 'we', 'should', 'think', 'about', 'marching', 'to', 'the', 'beat', 'of', 'our', 'own', 'drummer']",{'drummer'},1
"Tell me honestly, Leon, do you think it is remotely possible that we should be marching to a different drummer?",1.2608695652173914,0.0539612490868336,115,93,14,8,tell me honestly leon do you think it is remotely possible that we should be marching to a different drummer,35,"['tell', 'me', 'honestly', 'leon', 'do', 'you', 'think', 'it', 'is', 'remotely', 'possible', 'that', 'we', 'should', 'be', 'marching', 'to', 'a', 'different', 'drummer']",{'drummer'},1
