caption,mean,precision,votes,not_funny,somewhat_funny,funny,cleaned_caption_v2,contest_id,tokens,occupations,topic
"Hey, it's cheaper than a chiropractor.",1.1,0.1054092553389459,10,9,1,0,hey it is cheaper than a chiropractor,0,"['hey', 'it', 'is', 'cheaper', 'than', 'a', 'chiropractor']",{'chiropractor'},2
Why? Dry cleaning is cheaper than my chiropractor.,1.1,0.1054092553389459,10,9,1,0,why dry cleaning is cheaper than  chiropractor,0,"['why', 'dry', 'cleaning', 'is', 'cheaper', 'than', 'my', 'chiropractor']",{'chiropractor'},-1
My doctor told me to get more rest.,1.1,0.1054092553389459,10,9,1,0, doctor told  to get more rest,0,"['my', 'doctor', 'told', 'me', 'to', 'get', 'more', 'rest']",{'doctor'},-1
The poor idiots who pay for a chiropractor.,1.0909090909090908,0.0953462589245592,11,10,1,0,the poor idiots who pay for a chiropractor,0,"['the', 'poor', 'idiots', 'who', 'pay', 'for', 'a', 'chiropractor']",{'chiropractor'},2
My doctor said counting sheep would help me fall asleep.,1.0,0.1178511301977579,9,9,0,0, doctor said counting sheep would help  fall asleep,0,"['my', 'doctor', 'said', 'counting', 'sheep', 'would', 'help', 'me', 'fall', 'asleep']",{'doctor'},0
My doctor was right. Some time outside of the office is relaxing.,1.0,0.1178511301977579,9,9,0,0, doctor was right some time outside of the office is relaxing,0,"['my', 'doctor', 'was', 'right', 'some', 'time', 'outside', 'of', 'the', 'office', 'is', 'relaxing']",{'doctor'},0
It works for me. Ask your doctor if Ambeyond is good for you.,1.0,0.1178511301977579,9,9,0,0,it works for  ask  doctor if ambeyond is good for ,0,"['it', 'works', 'for', 'me', 'ask', 'your', 'doctor', 'if', 'ambeyond', 'is', 'good', 'for', 'you']",{'doctor'},0
My doctor said I have external obstruction.,1.0,0.1178511301977579,9,9,0,0, doctor said  have external obstruction,0,"['my', 'doctor', 'said', 'i', 'have', 'external', 'obstruction']",{'doctor'},0
"My doctor tells me I need plenty of rest, and this is one of the ways I have of doing it.",1.0,0.1178511301977579,9,9,0,0, doctor tells   need plenty of rest and this is one of the ways  have of doing it,0,"['my', 'doctor', 'tells', 'me', 'i', 'need', 'plenty', 'of', 'rest', 'and', 'this', 'is', 'one', 'of', 'the', 'ways', 'i', 'have', 'of', 'doing', 'it']",{'doctor'},-1
My psychologist said I need to enhance my feelings.,1.0,0.1178511301977579,9,9,0,0, psychologist said  need to enhance  feelings,0,"['my', 'psychologist', 'said', 'i', 'need', 'to', 'enhance', 'my', 'feelings']",{'psychologist'},-1
"Yes,doctor I do feel freer and more in control.",1.0,0.1336306209562122,8,8,0,0,yes doctor  do feel freer and more in control,0,"['yes', 'doctor', 'i', 'do', 'feel', 'freer', 'and', 'more', 'in', 'control']",{'doctor'},0
"Doctor, I have a recurring dream where nobody pays attention to me.",1.0,0.1178511301977579,9,9,0,0,doctor  have a recurring dream where nobody pays attention to ,0,"['doctor', 'i', 'have', 'a', 'recurring', 'dream', 'where', 'nobody', 'pays', 'attention', 'to', 'me']",{'doctor'},0
"Doctor, Never mind my childhood - I just feel that life is passing me by",1.0,0.1178511301977579,9,9,0,0,doctor never mind  childhood  just feel that life is passing  by,0,"['doctor', 'never', 'mind', 'my', 'childhood', 'i', 'just', 'feel', 'that', 'life', 'is', 'passing', 'me', 'by']",{'doctor'},0
My doctor says I should get out more.,1.0,0.1178511301977579,9,9,0,0, doctor says  should get out more,0,"['my', 'doctor', 'says', 'i', 'should', 'get', 'out', 'more']",{'doctor'},0
"When you said ""office visits are extra"" Doctor, I didn't realize you were speaking literally.",1.0,0.1178511301977579,9,9,0,0,when  said office visits are extra doctor  did not realize  were speaking literally,0,"['when', 'you', 'said', 'office', 'visits', 'are', 'extra', 'doctor', 'i', 'did', 'not', 'realize', 'you', 'were', 'speaking', 'literally']",{'doctor'},0
"Doctor, this group therapy just isn't working for me.",1.0,0.1336306209562122,8,8,0,0,doctor this group therapy just is not working for ,0,"['doctor', 'this', 'group', 'therapy', 'just', 'is', 'not', 'working', 'for', 'me']",{'doctor'},0
The doctor said I should take it easy,1.0,0.1178511301977579,9,9,0,0,the doctor said  should take it easy,0,"['the', 'doctor', 'said', 'i', 'should', 'take', 'it', 'easy']",{'doctor'},0
"Doctor, for some reason a lot of people think of me as a doormat.",1.0,0.1178511301977579,9,9,0,0,doctor for some reason a lot of people think of  as a doormat,0,"['doctor', 'for', 'some', 'reason', 'a', 'lot', 'of', 'people', 'think', 'of', 'me', 'as', 'a', 'doormat']",{'doctor'},0
Good morning. I'm your mother's chiropractor. Good morning. I'm your mother's chiropractor. Good morning....,1.0,0.1178511301977579,9,9,0,0,good morning  am  mother s chiropractor good morning  am  mother s chiropractor good morning,0,"['good', 'morning', 'i', 'am', 'your', 'mother', 's', 'chiropractor', 'good', 'morning', 'i', 'am', 'your', 'mother', 's', 'chiropractor', 'good', 'morning']",{'chiropractor'},-1
I have got to see a doctor for this narcolepsy.,1.0,0.1178511301977579,9,9,0,0, have got to see a doctor for this narcolepsy,0,"['i', 'have', 'got', 'to', 'see', 'a', 'doctor', 'for', 'this', 'narcolepsy']",{'doctor'},0
"Doctor, do you ever have the feeling you're being trampled on?",1.0,0.1178511301977579,9,9,0,0,doctor do  ever have the feeling  are being trampled on,0,"['doctor', 'do', 'you', 'ever', 'have', 'the', 'feeling', 'you', 'are', 'being', 'trampled', 'on']",{'doctor'},-1
I'll try anything to cut back on Mom's chiropractor bills.,1.0,0.1178511301977579,9,9,0,0, will try anything to cut back on mom s chiropractor bills,0,"['i', 'will', 'try', 'anything', 'to', 'cut', 'back', 'on', 'mom', 's', 'chiropractor', 'bills']",{'chiropractor'},2
The doctor says it's good for my heartburn,1.0,0.1178511301977579,9,9,0,0,the doctor says it is good for  heartburn,0,"['the', 'doctor', 'says', 'it', 'is', 'good', 'for', 'my', 'heartburn']",{'doctor'},0
My cardiologist sells them.,1.6923076923076923,0.1443204849176439,26,12,10,4, cardiologist sells them,1,"['my', 'cardiologist', 'sells', 'them']",{'cardiologist'},0
My doctor said 'no heavy lifting',1.3846153846153846,0.2129903554594378,13,10,1,2, doctor said no heavy lifting,1,"['my', 'doctor', 'said', 'no', 'heavy', 'lifting']",{'doctor'},0
Mine's a gift from my cardiologist.,1.2727272727272727,0.1408357580439061,11,8,3,0,mine s a gift from  cardiologist,1,"['mine', 's', 'a', 'gift', 'from', 'my', 'cardiologist']",{'cardiologist'},0
"That's not cardiologist approved, son.",1.2727272727272727,0.1408357580439061,11,8,3,0,that is not cardiologist approved son,1,"['that', 'is', 'not', 'cardiologist', 'approved', 'son']",{'cardiologist'},0
"Thanks, but my cardiologist warned me against scooping too much snow at a time.",1.2,0.1333333333333333,10,8,2,0,thanks but  cardiologist warned  against scooping too much snow at a time,1,"['thanks', 'but', 'my', 'cardiologist', 'warned', 'me', 'against', 'scooping', 'too', 'much', 'snow', 'at', 'a', 'time']",{'cardiologist'},0
My doctor prescribed this one.,1.2,0.1333333333333333,10,8,2,0, doctor prescribed this one,1,"['my', 'doctor', 'prescribed', 'this', 'one']",{'doctor'},0
This is the biggest one my doctor would prescribe.,1.2,0.1333333333333333,10,8,2,0,this is the biggest one  doctor would prescribe,1,"['this', 'is', 'the', 'biggest', 'one', 'my', 'doctor', 'would', 'prescribe']",{'doctor'},0
My cardiologist recommended a heart healthy lifestyle,1.2,0.1333333333333333,10,8,2,0, cardiologist recommended a heart healthy lifestyle,1,"['my', 'cardiologist', 'recommended', 'a', 'heart', 'healthy', 'lifestyle']",{'cardiologist'},0
"My cardiologist recommended a trowel, not a shovel!",1.125,0.1336306209562122,8,7,1,0, cardiologist recommended a trowel not a shovel,1,"['my', 'cardiologist', 'recommended', 'a', 'trowel', 'not', 'a', 'shovel']",{'cardiologist'},-1
The doctor said it's best for my heart.,1.125,0.1336306209562122,8,7,1,0,the doctor said it is best for  heart,1,"['the', 'doctor', 'said', 'it', 'is', 'best', 'for', 'my', 'heart']",{'doctor'},0
"I agree, Art, but the doctor said humor her, and she's still watching.",1.1111111111111112,0.1178511301977579,9,8,1,0, agree art but the doctor said humor her and she is still watching,1,"['i', 'agree', 'art', 'but', 'the', 'doctor', 'said', 'humor', 'her', 'and', 'she', 'is', 'still', 'watching']",{'doctor'},0
Mom said the walk needs to be shoveled but my doctor told me not to push heavy snow around.,1.0,0.1543033499620919,7,7,0,0,mom said the walk needs to be shoveled but  doctor told  not to push heavy snow around,1,"['mom', 'said', 'the', 'walk', 'needs', 'to', 'be', 'shoveled', 'but', 'my', 'doctor', 'told', 'me', 'not', 'to', 'push', 'heavy', 'snow', 'around']",{'doctor'},0
My shovel is recommeded by eight out of ten members of the American Orthopedic Surgeons Association.,1.0,0.1543033499620919,7,7,0,0, shovel is recommeded by eight out of ten members of the american orthopedic surgeons association,1,"['my', 'shovel', 'is', 'recommeded', 'by', 'eight', 'out', 'of', 'ten', 'members', 'of', 'the', 'american', 'orthopedic', 'surgeons', 'association']","{'surgeon', 'member'}",-1
"Doctor's orders, son! I have to cut back on everything!",1.0,0.1543033499620919,7,7,0,0,doctor s orders son  have to cut back on everything,1,"['doctor', 's', 'orders', 'son', 'i', 'have', 'to', 'cut', 'back', 'on', 'everything']",{'doctor'},0
My doctor advised me to shovel slowly and fill the shovel with small loads of snow.,1.0,0.1336306209562122,8,8,0,0, doctor advised  to shovel slowly and fill the shovel with small loads of snow,1,"['my', 'doctor', 'advised', 'me', 'to', 'shovel', 'slowly', 'and', 'fill', 'the', 'shovel', 'with', 'small', 'loads', 'of', 'snow']",{'doctor'},0
I don't need your help. I have an appointment with my proctologist when I finish.,1.0,0.1543033499620919,7,7,0,0, do not need  help  have an appointment with  proctologist when  finish,1,"['i', 'do', 'not', 'need', 'your', 'help', 'i', 'have', 'an', 'appointment', 'with', 'my', 'proctologist', 'when', 'i', 'finish']",{'proctologist'},0
The doctor suggested smaller portions.,1.0,0.1543033499620919,7,7,0,0,the doctor suggested smaller portions,1,"['the', 'doctor', 'suggested', 'smaller', 'portions']",{'doctor'},0
My doctor told me that using a snow shovel could lead to a heart attack.,1.0,0.1543033499620919,7,7,0,0, doctor told  that using a snow shovel could lead to a heart attack,1,"['my', 'doctor', 'told', 'me', 'that', 'using', 'a', 'snow', 'shovel', 'could', 'lead', 'to', 'a', 'heart', 'attack']",{'doctor'},0
"Dad, are you sure this is what your cardiologist told you?",1.0,0.1543033499620919,7,7,0,0,dad are  sure this is what  cardiologist told ,1,"['dad', 'are', 'you', 'sure', 'this', 'is', 'what', 'your', 'cardiologist', 'told', 'you']",{'cardiologist'},0
You're what kind of Doctor?,1.2,0.2236067977499789,5,4,1,0, are what kind of doctor,2,"['you', 'are', 'what', 'kind', 'of', 'doctor']",{'doctor'},0
"Undertakers: Beware the Ides of March !! Underpaid doctors can ""undertake"" new moonlighting jobs ...",1.0,0.2236067977499789,5,5,0,0,undertakers beware the ides of march underpaid doctors can undertake new moonlighting jobs,3,"['undertakers', 'beware', 'the', 'ides', 'of', 'march', 'underpaid', 'doctors', 'can', 'undertake', 'new', 'moonlighting', 'jobs']","{'undertaker', 'doctor'}",0
"Now I see why my mother told me to be a doctor, lawyer, or such.",1.2352941176470589,0.1363767425808191,17,14,2,1,now  see why  mother told  to be a doctor lawyer or such,4,"['now', 'i', 'see', 'why', 'my', 'mother', 'told', 'me', 'to', 'be', 'a', 'doctor', 'lawyer', 'or', 'such']","{'doctor', 'lawyer'}",0
"Other than some minor loss of peripheral vision, my doctor says I'll make a complete recovery.",1.6363636363636365,0.2439346884545225,11,6,3,2,other than some minor loss of peripheral vision  doctor says  will make a complete recovery,5,"['other', 'than', 'some', 'minor', 'loss', 'of', 'peripheral', 'vision', 'my', 'doctor', 'says', 'i', 'will', 'make', 'a', 'complete', 'recovery']",{'doctor'},0
"I have to say Doc, I'm deeply impressed by your commitment to Physician-assisted suicide.",1.4444444444444444,0.2421610524189263,9,6,2,1, have to say doc  am deeply impressed by  commitment to physician assisted suicide,5,"['i', 'have', 'to', 'say', 'doc', 'i', 'am', 'deeply', 'impressed', 'by', 'your', 'commitment', 'to', 'physician', 'assisted', 'suicide']",{'physician'},0
"I understand the importance of getting our lives back on track after the accident, but I'm not sure this is what the doctor had in mind.",1.4444444444444444,0.2421610524189263,9,6,2,1, understand the importance of getting  lives back on track after the accident but  am not sure this is what the doctor had in mind,5,"['i', 'understand', 'the', 'importance', 'of', 'getting', 'our', 'lives', 'back', 'on', 'track', 'after', 'the', 'accident', 'but', 'i', 'am', 'not', 'sure', 'this', 'is', 'what', 'the', 'doctor', 'had', 'in', 'mind']",{'doctor'},0
Are you sure this is what the doctor meant by our recovery being on track?,1.4444444444444444,0.2421610524189263,9,6,2,1,are  sure this is what the doctor meant by  recovery being on track,5,"['are', 'you', 'sure', 'this', 'is', 'what', 'the', 'doctor', 'meant', 'by', 'our', 'recovery', 'being', 'on', 'track']",{'doctor'},0
"I have these crazy thoughts, Doctor--even right now, I feel like we're tied up under Penn Station.",1.375,0.1829812636778499,8,5,3,0, have these crazy thoughts doctor even right now  feel like  are tied up under penn station,5,"['i', 'have', 'these', 'crazy', 'thoughts', 'doctor', 'even', 'right', 'now', 'i', 'feel', 'like', 'we', 'are', 'tied', 'up', 'under', 'penn', 'station']",{'doctor'},0
Our doctor-patient relationship is on the wrong track.,1.375,0.1829812636778499,8,5,3,0, doctor patient relationship is on the wrong track,5,"['our', 'doctor', 'patient', 'relationship', 'is', 'on', 'the', 'wrong', 'track']",{'doctor'},0
My doctor says I'm right on track.,1.375,0.1829812636778499,8,5,3,0, doctor says  am right on track,5,"['my', 'doctor', 'says', 'i', 'am', 'right', 'on', 'track']",{'doctor'},0
"Well, the doctor recommended traction.",1.375,0.2630521404045756,8,6,1,1,well the doctor recommended traction,5,"['well', 'the', 'doctor', 'recommended', 'traction']",{'doctor'},0
"Trust me, I'm a doctor.",1.2857142857142858,0.1844277783908293,7,5,2,0,trust   am a doctor,5,"['trust', 'me', 'i', 'am', 'a', 'doctor']",{'doctor'},0
Are you sure this is how exposure therapy works doctor?,1.2857142857142858,0.1844277783908293,7,5,2,0,are  sure this is how exposure therapy works doctor,5,"['are', 'you', 'sure', 'this', 'is', 'how', 'exposure', 'therapy', 'works', 'doctor']",{'doctor'},-1
I must admit that this immersion therapy is curing my phobia of trains. Now I'm just afraid of doctors.,1.2857142857142858,0.1844277783908293,7,5,2,0, must admit that this immersion therapy is curing  phobia of trains now  am just afraid of doctors,5,"['i', 'must', 'admit', 'that', 'this', 'immersion', 'therapy', 'is', 'curing', 'my', 'phobia', 'of', 'trains', 'now', 'i', 'am', 'just', 'afraid', 'of', 'doctors']",{'doctor'},0
Are you sure the doctor wrote T-R-A-C-K-T-I-O-N?,1.2857142857142858,0.1844277783908293,7,5,2,0,are  sure the doctor wrote t r a c k t  o n,5,"['are', 'you', 'sure', 'the', 'doctor', 'wrote', 't', 'r', 'a', 'c', 'k', 't', 'i', 'o', 'n']",{'doctor'},0
Some waiting room. I understand the doctor's in training.,1.2857142857142858,0.1844277783908293,7,5,2,0,some waiting room  understand the doctor s in training,5,"['some', 'waiting', 'room', 'i', 'understand', 'the', 'doctor', 's', 'in', 'training']",{'doctor'},0
I asked for which doctor's office has the shortest wait time.,1.2857142857142858,0.2857142857142857,7,6,0,1, asked for which doctor s office has the shortest wait time,5,"['i', 'asked', 'for', 'which', 'doctor', 's', 'office', 'has', 'the', 'shortest', 'wait', 'time']",{'doctor'},0
"Doctor, seems we're not on the right track this session.",1.2857142857142858,0.1844277783908293,7,5,2,0,doctor seems  are not on the right track this session,5,"['doctor', 'seems', 'we', 'are', 'not', 'on', 'the', 'right', 'track', 'this', 'session']",{'doctor'},0
My doctor says I'll be able to get out of rehab real soon!,1.2,0.2236067977499789,5,4,1,0, doctor says  will be able to get out of rehab real soon,5,"['my', 'doctor', 'says', 'i', 'will', 'be', 'able', 'to', 'get', 'out', 'of', 'rehab', 'real', 'soon']",{'doctor'},-1
My pain management doctor says I'm on the right track to recovery.,1.2,0.2236067977499789,5,4,1,0, pain management doctor says  am on the right track to recovery,5,"['my', 'pain', 'management', 'doctor', 'says', 'i', 'am', 'on', 'the', 'right', 'track', 'to', 'recovery']",{'doctor'},-1
The doctor said we shouldn't move.,1.2,0.2236067977499789,5,4,1,0,the doctor said  should not move,5,"['the', 'doctor', 'said', 'we', 'should', 'not', 'move']",{'doctor'},0
"I ""I'm beginning to regret that 'Doctors without MetroCards' joke I made at the ER.",1.2,0.2236067977499789,5,4,1,0,  am beginning to regret that doctors without metrocards joke  made at the er,5,"['i', 'i', 'am', 'beginning', 'to', 'regret', 'that', 'doctors', 'without', 'metrocards', 'joke', 'i', 'made', 'at', 'the', 'er']",{'doctor'},0
"Doctor, I went along with your fear of heights therapy, but I’m having second thought about this.",1.2,0.2236067977499789,5,4,1,0,doctor  went along with  fear of heights therapy but  am having second thought about this,5,"['doctor', 'i', 'went', 'along', 'with', 'your', 'fear', 'of', 'heights', 'therapy', 'but', 'i', 'am', 'having', 'second', 'thought', 'about', 'this']",{'doctor'},-1
Ahhh...here it comes...three months in a nice hospital bed....three squares a day...pretty nurses...What could be better?,1.2,0.2236067977499789,5,4,1,0,ahhh here it comes three months in a nice hospital bed three squares a day pretty nurses what could be better,5,"['ahhh', 'here', 'it', 'comes', 'three', 'months', 'in', 'a', 'nice', 'hospital', 'bed', 'three', 'squares', 'a', 'day', 'pretty', 'nurses', 'what', 'could', 'be', 'better']",{'nurse'},0
"Doctor,my wife says I'm a train wreck waiting to happen",1.2,0.2236067977499789,5,4,1,0,doctor  wife says  am a train wreck waiting to happen,5,"['doctor', 'my', 'wife', 'says', 'i', 'am', 'a', 'train', 'wreck', 'waiting', 'to', 'happen']",{'doctor'},0
"Relax. My chiropractor calls it ""aversion therapy"".",1.2,0.2236067977499789,5,4,1,0,relax  chiropractor calls it aversion therapy,5,"['relax', 'my', 'chiropractor', 'calls', 'it', 'aversion', 'therapy']",{'chiropractor'},-1
I'm sure glad the doctor told us to relax and not train so much.,1.2,0.2236067977499789,5,4,1,0, am sure glad the doctor told us to relax and not train so much,5,"['i', 'am', 'sure', 'glad', 'the', 'doctor', 'told', 'us', 'to', 'relax', 'and', 'not', 'train', 'so', 'much']",{'doctor'},0
Are you sure this is what the doctor meant by being in traction?,1.2,0.2236067977499789,5,4,1,0,are  sure this is what the doctor meant by being in traction,5,"['are', 'you', 'sure', 'this', 'is', 'what', 'the', 'doctor', 'meant', 'by', 'being', 'in', 'traction']",{'doctor'},0
"Call it a hunch, but I think our doctor might not have the proper training.",1.1666666666666667,0.1825741858350553,6,5,1,0,call it a hunch but  think  doctor might not have the proper training,5,"['call', 'it', 'a', 'hunch', 'but', 'i', 'think', 'our', 'doctor', 'might', 'not', 'have', 'the', 'proper', 'training']",{'doctor'},0
"The doctor recommended that I get direct exposure to ""D"" to increase bone density.",1.1666666666666667,0.1825741858350553,6,5,1,0,the doctor recommended that  get direct exposure to d to increase bone density,5,"['the', 'doctor', 'recommended', 'that', 'i', 'get', 'direct', 'exposure', 'to', 'd', 'to', 'increase', 'bone', 'density']",{'doctor'},0
Let me start off today's session by stating that as a result of your desensitization therapy I'm now more afraid of psychiatrists than trains.,1.0,0.2886751345948128,4,4,0,0,let  start off today s session by stating that as a result of  desensitization therapy  am now more afraid of psychiatrists than trains,5,"['let', 'me', 'start', 'off', 'today', 's', 'session', 'by', 'stating', 'that', 'as', 'a', 'result', 'of', 'your', 'desensitization', 'therapy', 'i', 'am', 'now', 'more', 'afraid', 'of', 'psychiatrists', 'than', 'trains']",{'psychiatrist'},0
It's cheaper and less painful than waiting at the doctor's office.,1.0,0.2886751345948128,4,4,0,0,it is cheaper and less painful than waiting at the doctor s office,5,"['it', 'is', 'cheaper', 'and', 'less', 'painful', 'than', 'waiting', 'at', 'the', 'doctor', 's', 'office']",{'doctor'},0
[Client] I have this reoccurring nightmare where I'm about to get hit by a train... [Doctor] Nothing a little exposure therapy can't fix.,1.0,0.2886751345948128,4,4,0,0,client  have this reoccurring nightmare where  am about to get hit by a train doctor nothing a little exposure therapy can not fix,5,"['client', 'i', 'have', 'this', 'reoccurring', 'nightmare', 'where', 'i', 'am', 'about', 'to', 'get', 'hit', 'by', 'a', 'train', 'doctor', 'nothing', 'a', 'little', 'exposure', 'therapy', 'can', 'not', 'fix']",{'doctor'},0
Your witty remarks about the nurses bandaging technique seem to have backfired.,1.0,0.2886751345948128,4,4,0,0, witty remarks about the nurses bandaging technique seem to have backfired,5,"['your', 'witty', 'remarks', 'about', 'the', 'nurses', 'bandaging', 'technique', 'seem', 'to', 'have', 'backfired']",{'nurse'},0
Those Emergency Ward doctors and nurses got us back out here incredibly quickly!,1.0,0.1825741858350553,6,6,0,0,those emergency ward doctors and nurses got us back out here incredibly quickly,5,"['those', 'emergency', 'ward', 'doctors', 'and', 'nurses', 'got', 'us', 'back', 'out', 'here', 'incredibly', 'quickly']","{'nurse', 'doctor'}",0
"Thankfully, the doctor put us on the fast track to recovery.",1.0,0.2236067977499789,5,5,0,0,thankfully the doctor put us on the fast track to recovery,5,"['thankfully', 'the', 'doctor', 'put', 'us', 'on', 'the', 'fast', 'track', 'to', 'recovery']",{'doctor'},0
What kind of doctor are you again?,1.0,0.2886751345948128,4,4,0,0,what kind of doctor are  again,5,"['what', 'kind', 'of', 'doctor', 'are', 'you', 'again']",{'doctor'},0
Are you sure this is what the doctor meant when he said we should be on track for a full recovery?,1.0,0.2236067977499789,5,5,0,0,are  sure this is what the doctor meant when he said  should be on track for a full recovery,5,"['are', 'you', 'sure', 'this', 'is', 'what', 'the', 'doctor', 'meant', 'when', 'he', 'said', 'we', 'should', 'be', 'on', 'track', 'for', 'a', 'full', 'recovery']",{'doctor'},0
"As your psychologist, I maintain that this is the only way we can conquer your fear of being run over by a commuter train.",1.0,0.2886751345948128,4,4,0,0,as  psychologist  maintain that this is the only way  can conquer  fear of being run over by a commuter train,5,"['as', 'your', 'psychologist', 'i', 'maintain', 'that', 'this', 'is', 'the', 'only', 'way', 'we', 'can', 'conquer', 'your', 'fear', 'of', 'being', 'run', 'over', 'by', 'a', 'commuter', 'train']",{'psychologist'},-1
Maybe this isn't what the doctor meant when he said to try to get back on track,1.0,0.2886751345948128,4,4,0,0,maybe this is not what the doctor meant when he said to try to get back on track,5,"['maybe', 'this', 'is', 'not', 'what', 'the', 'doctor', 'meant', 'when', 'he', 'said', 'to', 'try', 'to', 'get', 'back', 'on', 'track']",{'doctor'},0
Good thing psychiatrists a required to be M.D.s.,1.0,0.2886751345948128,4,4,0,0,good thing psychiatrists a required to be m d s,5,"['good', 'thing', 'psychiatrists', 'a', 'required', 'to', 'be', 'm', 'd', 's']",{'psychiatrist'},0
"Trust me, I'm a trained psychologist",1.0,0.2886751345948128,4,4,0,0,trust   am a trained psychologist,5,"['trust', 'me', 'i', 'am', 'a', 'trained', 'psychologist']",{'psychologist'},-1
"Doctor, I don't think this train aversion therapy is working",1.0,0.408248290463863,3,3,0,0,doctor  do not think this train aversion therapy is working,5,"['doctor', 'i', 'do', 'not', 'think', 'this', 'train', 'aversion', 'therapy', 'is', 'working']",{'doctor'},-1
My psychologist told me to face my fears.,1.0,0.2886751345948128,4,4,0,0, psychologist told  to face  fears,5,"['my', 'psychologist', 'told', 'me', 'to', 'face', 'my', 'fears']",{'psychologist'},0
You're right doctor. This is helping me overcome my fear of death.,1.0,0.2886751345948128,4,4,0,0, are right doctor this is helping  overcome  fear of death,5,"['you', 'are', 'right', 'doctor', 'this', 'is', 'helping', 'me', 'overcome', 'my', 'fear', 'of', 'death']",{'doctor'},0
"The doctor said, 'rest, ice and elevation', he said nothing about sitting on a railroad track.",1.0,0.2886751345948128,4,4,0,0,the doctor said rest ice and elevation he said nothing about sitting on a railroad track,5,"['the', 'doctor', 'said', 'rest', 'ice', 'and', 'elevation', 'he', 'said', 'nothing', 'about', 'sitting', 'on', 'a', 'railroad', 'track']",{'doctor'},0
The doctor recommended I get my health on track.,1.0,0.2886751345948128,4,4,0,0,the doctor recommended  get  health on track,5,"['the', 'doctor', 'recommended', 'i', 'get', 'my', 'health', 'on', 'track']",{'doctor'},-1
The Doctor told us how lucky we were ...,1.0,0.2236067977499789,5,5,0,0,the doctor told us how lucky  were,5,"['the', 'doctor', 'told', 'us', 'how', 'lucky', 'we', 'were']",{'doctor'},0
Our new nurses better be single,1.0,0.2886751345948128,4,4,0,0, new nurses better be single,5,"['our', 'new', 'nurses', 'better', 'be', 'single']",{'nurse'},0
"The doctor said it would be good to get fresh air."".",1.0,0.2236067977499789,5,5,0,0,the doctor said it would be good to get fresh air,5,"['the', 'doctor', 'said', 'it', 'would', 'be', 'good', 'to', 'get', 'fresh', 'air']",{'doctor'},0
I'm not sure I can get on board with this new chiropractor.,1.0,0.2886751345948128,4,4,0,0, am not sure  can get on board with this new chiropractor,5,"['i', 'am', 'not', 'sure', 'i', 'can', 'get', 'on', 'board', 'with', 'this', 'new', 'chiropractor']",{'chiropractor'},2
Didn't the doctor say we should be 'on track' to recuperate?,1.0,0.2886751345948128,4,4,0,0,did not the doctor say  should be on track to recuperate,5,"['did', 'not', 'the', 'doctor', 'say', 'we', 'should', 'be', 'on', 'track', 'to', 'recuperate']",{'doctor'},0
