caption,mean,precision,votes,not_funny,somewhat_funny,funny,cleaned_caption_v2,contest_id,tokens,occupations,topic
"Um - on second thought, 'Mean Babysitter' is a lousy role play idea.",1.2357142857142858,0.0471279056922187,140,116,15,9,um on second thought mean babysitter is a lousy role play idea,46,"['um', 'on', 'second', 'thought', 'mean', 'babysitter', 'is', 'a', 'lousy', 'role', 'play', 'idea']",{'babysitter'},0
"Mom, Dad, I proposed to babysitter Laurie and she accepted. So its time to get me a grown up bed.",1.2262773722627738,0.0451521695204219,137,113,17,7,mom dad i proposed to babysitter laurie and she accepted so its time to get me a grown up bed,46,"['mom', 'dad', 'i', 'proposed', 'to', 'babysitter', 'laurie', 'and', 'she', 'accepted', 'so', 'its', 'time', 'to', 'get', 'me', 'a', 'grown', 'up', 'bed']",{'babysitter'},0
You're a really bad babysitter.,1.2222222222222223,0.0429259671825697,135,110,20,5,you are a really bad babysitter,46,"['you', 'are', 'a', 'really', 'bad', 'babysitter']",{'babysitter'},0
But wouldn't it be crazier NOT to run through a few emergency scenario dress rehearsals with prospective babysitters?,1.218045112781955,0.0431425940393537,133,109,19,5,but would not it be crazier not to run through a few emergency scenario dress rehearsals with prospective babysitters,46,"['but', 'would', 'not', 'it', 'be', 'crazier', 'not', 'to', 'run', 'through', 'a', 'few', 'emergency', 'scenario', 'dress', 'rehearsals', 'with', 'prospective', 'babysitters']",{'babysitter'},0
This babysitter is crazy!,1.185483870967742,0.0434043913207627,124,106,13,5,this babysitter is crazy,46,"['this', 'babysitter', 'is', 'crazy']",{'babysitter'},0
I'm older than the babysitter.,1.1680672268907564,0.0364328214878905,119,100,18,1,i am older than the babysitter,46,"['i', 'am', 'older', 'than', 'the', 'babysitter']",{'babysitter'},0
He hit on the babysitter again.,1.1428571428571428,0.0377477718817566,112,98,12,2,he hit on the babysitter again,46,"['he', 'hit', 'on', 'the', 'babysitter', 'again']",{'babysitter'},0
Next time hire a real babysitter. My butt hurts.,1.1067961165048543,0.0335495217423746,103,93,9,1,next time hire a real babysitter my butt hurts,46,"['next', 'time', 'hire', 'a', 'real', 'babysitter', 'my', 'butt', 'hurts']",{'babysitter'},0
My folks save a fortune on babysitters.,1.099009900990099,0.0330164990109565,101,92,8,1,my folks save a fortune on babysitters,46,"['my', 'folks', 'save', 'a', 'fortune', 'on', 'babysitters']",{'babysitter'},0
"Uh, babysitter--come on up and change my diapers.",1.0736842105263158,0.0308233607222959,95,89,5,1,uh babysitter come on up and change my diapers,46,"['uh', 'babysitter', 'come', 'on', 'up', 'and', 'change', 'my', 'diapers']",{'babysitter'},0
"""Mama? Please can you come home now? The babysitter is sitting on the couch, drinking a bottle! Milk? ""no, it's not white""!",1.054945054945055,0.0286558347481435,91,87,3,1,mama please can you come home now the babysitter is sitting on the couch drinking a bottle milk no it is not white,46,"['mama', 'please', 'can', 'you', 'come', 'home', 'now', 'the', 'babysitter', 'is', 'sitting', 'on', 'the', 'couch', 'drinking', 'a', 'bottle', 'milk', 'no', 'it', 'is', 'not', 'white']",{'babysitter'},0
I couldn't find a babysitter.,1.163265306122449,0.0607978331010866,49,42,6,1,i could not find a babysitter,52,"['i', 'could', 'not', 'find', 'a', 'babysitter']",{'babysitter'},0
The babysitter called in sick,1.1521739130434785,0.0619130706182429,46,40,5,1,the babysitter called in sick,52,"['the', 'babysitter', 'called', 'in', 'sick']",{'babysitter'},0
I'm stuck. The housekeeper came in while I was taking a nap.,1.2463768115942029,0.0598584473368864,69,54,13,2,i am stuck the housekeeper came in while i was taking a nap,55,"['i', 'am', 'stuck', 'the', 'housekeeper', 'came', 'in', 'while', 'i', 'was', 'taking', 'a', 'nap']",{'housekeeper'},-1
"Please. Just give me five minutes here. As you can see, I'm still having sex with the babysitter.",1.0,0.0512989176042577,20,20,0,0,please just give me five minutes here as you can see i am still having sex with the babysitter,55,"['please', 'just', 'give', 'me', 'five', 'minutes', 'here', 'as', 'you', 'can', 'see', 'i', 'am', 'still', 'having', 'sex', 'with', 'the', 'babysitter']",{'babysitter'},0
Small price for getting a good babysitter.,1.096774193548387,0.0711629768076314,31,29,1,1,small price for getting a good babysitter,56,"['small', 'price', 'for', 'getting', 'a', 'good', 'babysitter']",{'babysitter'},0
That excuse about taking home the babysitter isn't going to work this time...,1.096774193548387,0.0539780662280048,31,28,3,0,that excuse about taking home the babysitter is not going to work this time,56,"['that', 'excuse', 'about', 'taking', 'home', 'the', 'babysitter', 'is', 'not', 'going', 'to', 'work', 'this', 'time']",{'babysitter'},0
It’s the new IV technique for patient mobility and ease of caregiver workload.,1.0,0.0512989176042577,20,20,0,0,it is the new iv technique for patient mobility and ease of caregiver workload,61,"['it', 'is', 'the', 'new', 'iv', 'technique', 'for', 'patient', 'mobility', 'and', 'ease', 'of', 'caregiver', 'workload']",{'caregiver'},-1
"So, it's a deal. You let me live in the coffee maker and I'll work things out with your babysitter.",1.25,0.0656346677032783,60,47,11,2,so it is a deal you let me live in the coffee maker and i will work things out with your babysitter,73,"['so', 'it', 'is', 'a', 'deal', 'you', 'let', 'me', 'live', 'in', 'the', 'coffee', 'maker', 'and', 'i', 'will', 'work', 'things', 'out', 'with', 'your', 'babysitter']","{'maker', 'babysitter'}",0
"My housekeeper is cleaning my genie-bottle, so I'd thought I'd hang out in here for a bit.",1.1538461538461535,0.0691031962995525,39,34,4,1,my housekeeper is cleaning my genie bottle so i would thought i would hang out in here for a bit,73,"['my', 'housekeeper', 'is', 'cleaning', 'my', 'genie', 'bottle', 'so', 'i', 'would', 'thought', 'i', 'would', 'hang', 'out', 'in', 'here', 'for', 'a', 'bit']",{'housekeeper'},-1
That reminds me -- the housekeeper can't come till Wednesday this week.,1.2318840579710144,0.0657597980415239,69,57,8,4,that reminds me the housekeeper can not come till wednesday this week,74,"['that', 'reminds', 'me', 'the', 'housekeeper', 'can', 'not', 'come', 'till', 'wednesday', 'this', 'week']",{'housekeeper'},1
Take me to your housekeeper.,1.2,0.0619823193306326,60,50,8,2,take me to your housekeeper,74,"['take', 'me', 'to', 'your', 'housekeeper']",{'housekeeper'},1
"Oh no. ""To Serve Man""- It's a housekeeper's cookbook!",1.105263157894737,0.0504527677125695,38,34,4,0,oh no to serve man it is a housekeeper s cookbook,74,"['oh', 'no', 'to', 'serve', 'man', 'it', 'is', 'a', 'housekeeper', 's', 'cookbook']",{'housekeeper'},1
I just knew the housekeeper had cronies.,1.088235294117647,0.0493748270390892,34,31,3,0,i just knew the housekeeper had cronies,74,"['i', 'just', 'knew', 'the', 'housekeeper', 'had', 'cronies']",{'housekeeper'},1
Technology is ruining parents - these modern lizards use a wall as a babysitter.,1.2153846153846153,0.055868611716669,65,52,12,1,technology is ruining parents these modern lizards use a wall as a babysitter,78,"['technology', 'is', 'ruining', 'parents', 'these', 'modern', 'lizards', 'use', 'a', 'wall', 'as', 'a', 'babysitter']",{'babysitter'},0
Parental bliss is when you leave the kids locked in the closet for a romantic weekend away rather than paying the babysitter a living wage.,1.125,0.073270660864972,40,37,1,2,parental bliss is when you leave the kids locked in the closet for a romantic weekend away rather than paying the babysitter a living wage,82,"['parental', 'bliss', 'is', 'when', 'you', 'leave', 'the', 'kids', 'locked', 'in', 'the', 'closet', 'for', 'a', 'romantic', 'weekend', 'away', 'rather', 'than', 'paying', 'the', 'babysitter', 'a', 'living', 'wage']",{'babysitter'},0
The bag check fees are still cheaper than a babysitter and the kennel.,1.505324298160697,0.0210466271997034,1033,618,308,107,the bag check fees are still cheaper than a babysitter and the kennel,85,"['the', 'bag', 'check', 'fees', 'are', 'still', 'cheaper', 'than', 'a', 'babysitter', 'and', 'the', 'kennel']",{'babysitter'},0
"Amazing, your three children and a babysitter! I don’t see a bulge. It’s flat perfectly flat.",1.4093406593406594,0.0343613142859984,364,249,81,34,amazing your three children and a babysitter i do not see a bulge it is flat perfectly flat,85,"['amazing', 'your', 'three', 'children', 'and', 'a', 'babysitter', 'i', 'do', 'not', 'see', 'a', 'bulge', 'it', 'is', 'flat', 'perfectly', 'flat']",{'babysitter'},-1
I still had to check the babysitter.,1.2457627118644068,0.050974056508253,118,96,15,7,i still had to check the babysitter,85,"['i', 'still', 'had', 'to', 'check', 'the', 'babysitter']",{'babysitter'},0
I can't afford a babysitter and they actually enjoy it.,1.1428571428571428,0.0510174503727086,70,62,6,2,i can not afford a babysitter and they actually enjoy it,85,"['i', 'can', 'not', 'afford', 'a', 'babysitter', 'and', 'they', 'actually', 'enjoy', 'it']",{'babysitter'},0
The babysitter I hired for the weekend is highly recommended. I'll give you her number.,1.1111111111111112,0.0399122893392833,63,56,7,0,the babysitter i hired for the weekend is highly recommended i will give you her number,85,"['the', 'babysitter', 'i', 'hired', 'for', 'the', 'weekend', 'is', 'highly', 'recommended', 'i', 'will', 'give', 'you', 'her', 'number']",{'babysitter'},0
The cargo hold is the best babysitter and dog sitter I've ever had.,1.0,0.0082988266288661,121,121,0,0,the cargo hold is the best babysitter and dog sitter i have ever had,85,"['the', 'cargo', 'hold', 'is', 'the', 'best', 'babysitter', 'and', 'dog', 'sitter', 'i', 'have', 'ever', 'had']","{'cargo', 'babysitter'}",0
"Doctors have diagnosed a disorder similar to short-term memory loss, but more annoying to caregivers.",1.075,0.0421763696143486,40,37,3,0,doctors have diagnosed a disorder similar to short term memory loss but more annoying to caregivers,97,"['doctors', 'have', 'diagnosed', 'a', 'disorder', 'similar', 'to', 'short', 'term', 'memory', 'loss', 'but', 'more', 'annoying', 'to', 'caregivers']","{'caregiver', 'doctor'}",-1
I did tell the babysitter we'd catch a light supper.,1.2530120481927711,0.0589938498066457,83,66,13,4,i did tell the babysitter we would catch a light supper,103,"['i', 'did', 'tell', 'the', 'babysitter', 'we', 'would', 'catch', 'a', 'light', 'supper']",{'babysitter'},0
The babysitter is sick,1.1805555555555556,0.0497505077745136,72,60,11,1,the babysitter is sick,120,"['the', 'babysitter', 'is', 'sick']",{'babysitter'},0
"Bo Peep, B-O, P-E-E-P. Tell her the babysitter has to leave.",1.391566265060241,0.0511096983896499,166,117,33,16,bo peep b o p e e p tell her the babysitter has to leave,129,"['bo', 'peep', 'b', 'o', 'p', 'e', 'e', 'p', 'tell', 'her', 'the', 'babysitter', 'has', 'to', 'leave']","{'bos', 'babysitter'}",0
I knew Bopeep would be a terrible babysitter.,1.1988304093567252,0.035791587068957,171,142,24,5,i knew bopeep would be a terrible babysitter,129,"['i', 'knew', 'bopeep', 'would', 'be', 'a', 'terrible', 'babysitter']",{'babysitter'},0
Bye-bye Con Ed  and hello babysitter.”,1.1437908496732023,0.0313363367431668,153,133,18,2,bye bye con ed and hello babysitter ”,133,"['bye', 'bye', 'con', 'ed', 'and', 'hello', 'babysitter', '”']",{'babysitter'},0
We're looking for a babysitter with train-crossing gate experience.,1.2547770700636942,0.0422930624998209,157,124,26,7,we are looking for a babysitter with train crossing gate experience,137,"['we', 'are', 'looking', 'for', 'a', 'babysitter', 'with', 'train', 'crossing', 'gate', 'experience']",{'babysitter'},0
I take it you are the latest von Trapp babysitter?,1.1583011583011582,0.0258087735361587,259,223,31,5,i take it you are the latest von trapp babysitter,139,"['i', 'take', 'it', 'you', 'are', 'the', 'latest', 'von', 'trapp', 'babysitter']",{'babysitter'},0
"Unfortunately, we have no diagnosis. All your caregivers were turned to gold.",1.25,0.0542113592649569,88,69,16,3,unfortunately we have no diagnosis all your caregivers were turned to gold,148,"['unfortunately', 'we', 'have', 'no', 'diagnosis', 'all', 'your', 'caregivers', 'were', 'turned', 'to', 'gold']",{'caregiver'},0
Our child does not need a babysitter; he needs an agent!,1.4080717488789238,0.0421289079433494,223,149,57,17,our child does not need a babysitter he needs an agent,157,"['our', 'child', 'does', 'not', 'need', 'a', 'babysitter', 'he', 'needs', 'an', 'agent']","{'agent', 'babysitter'}",0
"In the babysitter’s defense, ‘check Mike’ is easily misconstrued.",1.3233082706766917,0.0483833803091542,133,96,31,6,in the babysitter ’ s defense ‘ check mike ’ is easily misconstrued,157,"['in', 'the', 'babysitter', '’', 's', 'defense', '‘', 'check', 'mike', '’', 'is', 'easily', 'misconstrued']",{'babysitter'},0
"Did you hear the one about the rabbi, the priest, and the babysitter who go into a bar?",1.3203125,0.0495223167973229,128,93,29,6,did you hear the one about the rabbi the priest and the babysitter who go into a bar,157,"['did', 'you', 'hear', 'the', 'one', 'about', 'the', 'rabbi', 'the', 'priest', 'and', 'the', 'babysitter', 'who', 'go', 'into', 'a', 'bar']","{'rabbi', 'priest', 'babysitter'}",0
I’m so proud!  He already offered Veep to the babysitter.,1.2555555555555555,0.0560031903654951,90,71,15,4,i am so proud he already offered veep to the babysitter,157,"['i', 'am', 'so', 'proud', 'he', 'already', 'offered', 'veep', 'to', 'the', 'babysitter']","{'veep', 'babysitter'}",0
"I'd like to dedicate this next wail to my babysitter, Tiffany.",1.2413793103448276,0.054140306109441,87,69,15,3,i would like to dedicate this next wail to my babysitter tiffany,157,"['i', 'would', 'like', 'to', 'dedicate', 'this', 'next', 'wail', 'to', 'my', 'babysitter', 'tiffany']",{'babysitter'},0
"Well, folks, that’s my time. Remember to tip your babysitters and parents.",1.238095238095238,0.0525293885971792,84,66,16,2,well folks that is my time remember to tip your babysitters and parents,157,"['well', 'folks', 'that', 'is', 'my', 'time', 'remember', 'to', 'tip', 'your', 'babysitters', 'and', 'parents']",{'babysitter'},0
"Be sure to tip your nannies, mommies and daddies - I'll be here for the next 18 years !",1.238095238095238,0.0647583610788428,84,71,6,7,be sure to tip your nannies mommies and daddies i will be here for the next 18 years,157,"['be', 'sure', 'to', 'tip', 'your', 'nannies', 'mommies', 'and', 'daddies', 'i', 'will', 'be', 'here', 'for', 'the', 'next', '18', 'years']",{'nanny'},-1
"my babysitter last week was trying to get me to go to bed, and then I said, ""lady I'm a comedian when else am I supposed to do my set?""",1.2162162162162162,0.0553346999203901,74,60,12,2,my babysitter last week was trying to get me to go to bed and then i said lady i am a comedian when else am i supposed to do my set,157,"['my', 'babysitter', 'last', 'week', 'was', 'trying', 'to', 'get', 'me', 'to', 'go', 'to', 'bed', 'and', 'then', 'i', 'said', 'lady', 'i', 'am', 'a', 'comedian', 'when', 'else', 'am', 'i', 'supposed', 'to', 'do', 'my', 'set']","{'comedian', 'babysitter'}",0
Today another babysitter suggested we add a helicopter to the mobile!,1.1346153846153846,0.0551211893532884,52,46,5,1,today another babysitter suggested we add a helicopter to the mobile,157,"['today', 'another', 'babysitter', 'suggested', 'we', 'add', 'a', 'helicopter', 'to', 'the', 'mobile']",{'babysitter'},0
And we don’t have to pay the babysitter anymore to boot.,1.1224489795918366,0.0473143800790597,49,43,6,0,and we do not have to pay the babysitter anymore to boot,157,"['and', 'we', 'do', 'not', 'have', 'to', 'pay', 'the', 'babysitter', 'anymore', 'to', 'boot']",{'babysitter'},0
I said the babysitter looked wired!,1.1063829787234043,0.0546965605886937,47,43,3,1,i said the babysitter looked wired,157,"['i', 'said', 'the', 'babysitter', 'looked', 'wired']",{'babysitter'},0
"I'm leaving you, Madge-- you're a terrible housekeeper.",1.2464788732394363,0.0376444306419528,142,108,33,1,i am leaving you madge you are a terrible housekeeper,170,"['i', 'am', 'leaving', 'you', 'madge', 'you', 'are', 'a', 'terrible', 'housekeeper']",{'housekeeper'},-1
I’m letting him live out his babysitter fantasy.,1.2517482517482517,0.0414792605087429,143,111,28,4,i am letting him live out his babysitter fantasy,174,"['i', 'am', 'letting', 'him', 'live', 'out', 'his', 'babysitter', 'fantasy']",{'babysitter'},0
We've had trouble finding a doula.,1.2173913043478262,0.0474885809802391,115,95,15,5,we have had trouble finding a doula,174,"['we', 'have', 'had', 'trouble', 'finding', 'a', 'doula']",{'doula'},-1
This is not what I meant by 'babysitter.',1.19,0.0442559132612339,100,83,15,2,this is not what i meant by babysitter,174,"['this', 'is', 'not', 'what', 'i', 'meant', 'by', 'babysitter']",{'babysitter'},0
They say he is an eggcellent babysitter,1.162790697674419,0.0433244531384763,86,73,12,1,they say he is an eggcellent babysitter,174,"['they', 'say', 'he', 'is', 'an', 'eggcellent', 'babysitter']",{'babysitter'},0
I can't believe the doula says she wants nothing to do with this!,1.1044776119402986,0.0481889483559193,67,62,3,2,i can not believe the doula says she wants nothing to do with this,174,"['i', 'can', 'not', 'believe', 'the', 'doula', 'says', 'she', 'wants', 'nothing', 'to', 'do', 'with', 'this']",{'doula'},-1
Should we tell the babysitter we're going to be late?,1.1829268292682926,0.0463287831904573,82,68,13,1,should we tell the babysitter we are going to be late,175,"['should', 'we', 'tell', 'the', 'babysitter', 'we', 'are', 'going', 'to', 'be', 'late']",{'babysitter'},0
We better tell the babysitter we might be late.,1.1962616822429906,0.0429047004391804,107,88,17,2,we better tell the babysitter we might be late,184,"['we', 'better', 'tell', 'the', 'babysitter', 'we', 'might', 'be', 'late']",{'babysitter'},0
"As I told your three siblings, it's natural for you to think of me as your former housekeeper, Alice ... but we have to get at the root of this obsession with your cousin Oliver.",1.0925925925925926,0.0398154242392375,54,49,5,0,as i told your three siblings it is natural for you to think of me as your former housekeeper alice but we have to get at the root of this obsession with your cousin oliver,187,"['as', 'i', 'told', 'your', 'three', 'siblings', 'it', 'is', 'natural', 'for', 'you', 'to', 'think', 'of', 'me', 'as', 'your', 'former', 'housekeeper', 'alice', 'but', 'we', 'have', 'to', 'get', 'at', 'the', 'root', 'of', 'this', 'obsession', 'with', 'your', 'cousin', 'oliver']",{'housekeeper'},-1
"couldn't find his babysitter, so had to bring him to work",1.25,0.052698331948532,92,72,17,3,could not find his babysitter so had to bring him to work,191,"['could', 'not', 'find', 'his', 'babysitter', 'so', 'had', 'to', 'bring', 'him', 'to', 'work']",{'babysitter'},0
Looks like the Suzie Homemaker gang rides again.,1.25,0.0487904482626762,104,81,20,3,looks like the suzie homemaker gang rides again,193,"['looks', 'like', 'the', 'suzie', 'homemaker', 'gang', 'rides', 'again']",{'homemaker'},-1
"I think this is my ex-wife's campsite. 
She always was a messy housekeeper.",1.1384615384615384,0.0431729698473916,65,56,9,0,i think this is my ex wife s campsite she always was a messy housekeeper,193,"['i', 'think', 'this', 'is', 'my', 'ex', 'wife', 's', 'campsite', 'she', 'always', 'was', 'a', 'messy', 'housekeeper']",{'housekeeper'},1
"Dinner will be ready when you lose the essential worker suit, find the kids, close my office zoom, sanitize the deliveries, fold the laundry, and clap for the essential homemaker.",1.3014705882352942,0.0514705882352941,136,105,21,10,dinner will be ready when you lose the essential worker suit find the kids close my office zoom sanitize the deliveries fold the laundry and clap for the essential homemaker,196,"['dinner', 'will', 'be', 'ready', 'when', 'you', 'lose', 'the', 'essential', 'worker', 'suit', 'find', 'the', 'kids', 'close', 'my', 'office', 'zoom', 'sanitize', 'the', 'deliveries', 'fold', 'the', 'laundry', 'and', 'clap', 'for', 'the', 'essential', 'homemaker']","{'laundry', 'homemaker'}",-1
"While you’re out horsing around, I’m stuck in the role of happy homemaker!",1.2755102040816326,0.0557650768162316,98,76,17,5,while you are out horsing around i am stuck in the role of happy homemaker,196,"['while', 'you', 'are', 'out', 'horsing', 'around', 'i', 'am', 'stuck', 'in', 'the', 'role', 'of', 'happy', 'homemaker']",{'homemaker'},-1
The Homemaker,1.069767441860465,0.039309500219931,43,40,3,0,the homemaker,196,"['the', 'homemaker']",{'homemaker'},-1
"Katherine, thank god! The elevator is stuck between the floors, can you call the housekeeper?",1.0961538461538465,0.0412805523275075,52,47,5,0,katherine thank god the elevator is stuck between the floors can you call the housekeeper,197,"['katherine', 'thank', 'god', 'the', 'elevator', 'is', 'stuck', 'between', 'the', 'floors', 'can', 'you', 'call', 'the', 'housekeeper']",{'housekeeper'},-1
"Next vacation, we find a babysitter for Angel!",1.0769230769230769,0.0373131730825127,52,48,4,0,next vacation we find a babysitter for angel,202,"['next', 'vacation', 'we', 'find', 'a', 'babysitter', 'for', 'angel']",{'babysitter'},0
Or we could find a different babysitter’,1.5490196078431373,0.1021867782023167,51,30,14,7,or we could find a different babysitter ’,204,"['or', 'we', 'could', 'find', 'a', 'different', 'babysitter', '’']",{'babysitter'},0
Maybe it would have been simpler to hire a different babysitter.,1.4166666666666667,0.1081958835000168,36,24,9,3,maybe it would have been simpler to hire a different babysitter,204,"['maybe', 'it', 'would', 'have', 'been', 'simpler', 'to', 'hire', 'a', 'different', 'babysitter']",{'babysitter'},0
"Or, we could find a new babysitter.",1.3846153846153846,0.1249852062251686,26,18,6,2,or we could find a new babysitter,204,"['or', 'we', 'could', 'find', 'a', 'new', 'babysitter']",{'babysitter'},0
Maybe we should just try to find a new babysitter.,1.3793103448275863,0.1351316918654699,29,22,3,4,maybe we should just try to find a new babysitter,204,"['maybe', 'we', 'should', 'just', 'try', 'to', 'find', 'a', 'new', 'babysitter']",{'babysitter'},0
"OK, I think we're ready.  Go pick up the babysitter while I put the kids down.",1.36,0.1275408431313932,25,18,5,2,ok i think we are ready go pick up the babysitter while i put the kids down,204,"['ok', 'i', 'think', 'we', 'are', 'ready', 'go', 'pick', 'up', 'the', 'babysitter', 'while', 'i', 'put', 'the', 'kids', 'down']",{'babysitter'},0
Just until I break in the new babysitter.,1.3478260869565215,0.1015433405428073,23,15,8,0,just until i break in the new babysitter,204,"['just', 'until', 'i', 'break', 'in', 'the', 'new', 'babysitter']",{'babysitter'},0
I'm just saying this babysitter may be different.,1.3333333333333333,0.130031582934249,24,18,4,2,i am just saying this babysitter may be different,204,"['i', 'am', 'just', 'saying', 'this', 'babysitter', 'may', 'be', 'different']",{'babysitter'},0
"I think we can trust the babysitter, but if this will make you feel better...",1.318181818181818,0.1210767642506233,22,16,5,1,i think we can trust the babysitter but if this will make you feel better,204,"['i', 'think', 'we', 'can', 'trust', 'the', 'babysitter', 'but', 'if', 'this', 'will', 'make', 'you', 'feel', 'better']",{'babysitter'},0
The babysitter got a little carried away watching Ghostbusters last night.,1.2916666666666667,0.1122750031329432,24,18,5,1,the babysitter got a little carried away watching ghostbusters last night,204,"['the', 'babysitter', 'got', 'a', 'little', 'carried', 'away', 'watching', 'ghostbusters', 'last', 'night']",{'babysitter'},0
Think the babysitter will get the message?,1.2916666666666667,0.1273925615344142,24,19,3,2,think the babysitter will get the message,204,"['think', 'the', 'babysitter', 'will', 'get', 'the', 'message']",{'babysitter'},0
Good. I’ll go pick up the babysitter now.,1.2222222222222223,0.1292399995639554,18,15,2,1,good i will go pick up the babysitter now,204,"['good', 'i', 'will', 'go', 'pick', 'up', 'the', 'babysitter', 'now']",{'babysitter'},0
Maybe we should just leave a note for the babysitter,1.2142857142857142,0.1547266795640519,14,12,1,1,maybe we should just leave a note for the babysitter,204,"['maybe', 'we', 'should', 'just', 'leave', 'a', 'note', 'for', 'the', 'babysitter']",{'babysitter'},0
I told you the babysitter would still get the Hot Pockets.,1.2,0.1447493728911492,15,13,1,1,i told you the babysitter would still get the hot pockets,204,"['i', 'told', 'you', 'the', 'babysitter', 'would', 'still', 'get', 'the', 'hot', 'pockets']",{'babysitter'},0
"The new babysitter is named Houdini, I said!",1.2,0.0917662935482247,20,16,4,0,the new babysitter is named houdini i said,204,"['the', 'new', 'babysitter', 'is', 'named', 'houdini', 'i', 'said']",{'babysitter'},0
"THAT  should keep the babysitter away from the food.""",1.1875,0.1007782218537318,16,13,3,0,that should keep the babysitter away from the food,204,"['that', 'should', 'keep', 'the', 'babysitter', 'away', 'from', 'the', 'food']",{'babysitter'},0
"If it's good enough for the burglars, it's good enough for the babysitter",1.1538461538461535,0.1041543385209739,13,11,2,0,if it is good enough for the burglars it is good enough for the babysitter,204,"['if', 'it', 'is', 'good', 'enough', 'for', 'the', 'burglars', 'it', 'is', 'good', 'enough', 'for', 'the', 'babysitter']",{'babysitter'},0
So where did you say you say you found this babysitter?,1.0909090909090908,0.0953462589245592,11,10,1,0,so where did you say you say you found this babysitter,204,"['so', 'where', 'did', 'you', 'say', 'you', 'say', 'you', 'found', 'this', 'babysitter']",{'babysitter'},0
I hope the babysitter does not mind.,1.0909090909090908,0.0953462589245592,11,10,1,0,i hope the babysitter does not mind,204,"['i', 'hope', 'the', 'babysitter', 'does', 'not', 'mind']",{'babysitter'},0
