caption,mean,precision,votes,not_funny,somewhat_funny,funny,cleaned_caption_v2,contest_id,tokens,occupations,topic
"Rock it cowboy, rock it cowboy",1.1875,0.1359764072673393,16,14,1,1,rock it cowboy rock it cowboy,4,"['rock', 'it', 'cowboy', 'rock', 'it', 'cowboy']",{'cowboy'},1
"The babies that never actually ""grew up"" to be Cowboys.",1.1875,0.1007782218537318,16,13,3,0,the babies that never actually grew up to be cowboys,4,"['the', 'babies', 'that', 'never', 'actually', 'grew', 'up', 'to', 'be', 'cowboys']",{'cowboy'},-1
"We never shoulda' signed up for cowboy role play therapy , may arse hurts""",1.1764705882352942,0.1282029101041374,17,15,1,1,we never shoulda signed up for cowboy role play therapy may arse hurts,4,"['we', 'never', 'shoulda', 'signed', 'up', 'for', 'cowboy', 'role', 'play', 'therapy', 'may', 'arse', 'hurts']",{'cowboy'},1
"Hey pilgrim, rhinestone cowboys and rocking horse cowboys are very different things.",1.1578947368421053,0.085947008518708,19,16,3,0,hey pilgrim rhinestone cowboys and rocking horse cowboys are very different things,4,"['hey', 'pilgrim', 'rhinestone', 'cowboys', 'and', 'rocking', 'horse', 'cowboys', 'are', 'very', 'different', 'things']",{'cowboy'},1
Cowboys matter,1.1428571428571428,0.0970523172123939,14,12,2,0,cowboys matter,4,"['cowboys', 'matter']",{'cowboy'},1
"We are a little old to be playing good cowboys and bad cowboys, don't you think?",1.1428571428571428,0.0782460796435951,21,18,3,0,we are a little old to be playing good cowboys and bad cowboys do not you think,4,"['we', 'are', 'a', 'little', 'old', 'to', 'be', 'playing', 'good', 'cowboys', 'and', 'bad', 'cowboys', 'do', 'not', 'you', 'think']",{'cowboy'},-1
"Spinning ain't nothin', Slick. It's Rocking you want for betterin' that cowboy butt o' yourn.",1.1333333333333333,0.0908513525158996,15,13,2,0,spinning are not nothing slick it is rocking you want for betterin that cowboy butt of yourn,4,"['spinning', 'are', 'not', 'nothing', 'slick', 'it', 'is', 'rocking', 'you', 'want', 'for', 'betterin', 'that', 'cowboy', 'butt', 'of', 'yourn']",{'cowboy'},1
I told you being a cowboy isn't a hobby!,1.0909090909090908,0.0953462589245592,11,10,1,0,i told you being a cowboy is not a hobby,4,"['i', 'told', 'you', 'being', 'a', 'cowboy', 'is', 'not', 'a', 'hobby']",{'cowboy'},-1
They told me you're all hat and no cowboy.,1.0769230769230769,0.0800640769025435,13,12,1,0,they told me you are all hat and no cowboy,4,"['they', 'told', 'me', 'you', 'are', 'all', 'hat', 'and', 'no', 'cowboy']",{'cowboy'},1
"Hey, I thought there were 17 cowboys in this race.",1.0769230769230769,0.0800640769025435,13,12,1,0,hey i thought there were 17 cowboys in this race,4,"['hey', 'i', 'thought', 'there', 'were', '17', 'cowboys', 'in', 'this', 'race']",{'cowboy'},1
"I'm a cowboy, on a wood horse I ride...",1.0714285714285714,0.0741249316661101,14,13,1,0,i am a cowboy on a wood horse i ride,4,"['i', 'am', 'a', 'cowboy', 'on', 'a', 'wood', 'horse', 'i', 'ride']",{'cowboy'},-1
"Hold it right there, cowboys!",1.0714285714285714,0.0741249316661101,14,13,1,0,hold it right there cowboys,4,"['hold', 'it', 'right', 'there', 'cowboys']",{'cowboy'},1
"When a cowboy rides one, it IS a real horse.",1.0714285714285714,0.0741249316661101,14,13,1,0,when a cowboy rides one it is a real horse,4,"['when', 'a', 'cowboy', 'rides', 'one', 'it', 'is', 'a', 'real', 'horse']",{'cowboy'},1
Cowboys never grow up. They just ride into the sunset.,1.0588235294117647,0.0606339062590832,17,16,1,0,cowboys never grow up they just ride into the sunset,4,"['cowboys', 'never', 'grow', 'up', 'they', 'just', 'ride', 'into', 'the', 'sunset']",{'cowboy'},-1
"""Tom, Ketchum!"" OR ""Fred, Waite!"" (Tom Ketchum and Fred Waite are famous outlaw cowboys.) https://en.wikipedia.org/wiki/Tom_Ketchum https://en.wikipedia.org/wiki/Fred_Waite",1.0,0.0800640769025435,13,13,0,0,tom ketchum or fred waite tom ketchum and fred waite are famous outlaw cowboys https en wikipedia org wiki tom ketchum https en wikipedia org wiki fred waite,4,"['tom', 'ketchum', 'or', 'fred', 'waite', 'tom', 'ketchum', 'and', 'fred', 'waite', 'are', 'famous', 'outlaw', 'cowboys', 'https', 'en', 'wikipedia', 'org', 'wiki', 'tom', 'ketchum', 'https', 'en', 'wikipedia', 'org', 'wiki', 'fred', 'waite']",{'cowboy'},1
"hay shar huff ""nay nay nay nay nay - i betcha cant ketch chop wit me nor ma cowboy buddy""! - g'head n rock'm sock'm - dem dar donkeys - with all yaw spur writ""!",1.0,0.0741249316661101,14,14,0,0,hay shar huff nay nay nay nay nay i betcha can not ketch chop wit me nor ma cowboy buddy g head n rock m sock m dem dar donkeys with all yaw spur writ,4,"['hay', 'shar', 'huff', 'nay', 'nay', 'nay', 'nay', 'nay', 'i', 'betcha', 'can', 'not', 'ketch', 'chop', 'wit', 'me', 'nor', 'ma', 'cowboy', 'buddy', 'g', 'head', 'n', 'rock', 'm', 'sock', 'm', 'dem', 'dar', 'donkeys', 'with', 'all', 'yaw', 'spur', 'writ']",{'cowboy'},-1
When grown-ups wanted to be cowboys since they're kids.....,1.0,0.0953462589245592,11,11,0,0,when grown ups wanted to be cowboys since they are kids,4,"['when', 'grown', 'ups', 'wanted', 'to', 'be', 'cowboys', 'since', 'they', 'are', 'kids']",{'cowboy'},-1
This isn't my first rodeo. Rockin cowboys!,1.0,0.0870388279778489,12,12,0,0,this is not my first rodeo rockin cowboys,4,"['this', 'is', 'not', 'my', 'first', 'rodeo', 'rockin', 'cowboys']",{'cowboy'},-1
Ye' cowboys can't go around stealin' rockin' horses!,1.0,0.0953462589245592,11,11,0,0,ye cowboys can not go around stealin rockin horses,4,"['ye', 'cowboys', 'can', 'not', 'go', 'around', 'stealin', 'rockin', 'horses']",{'cowboy'},1
If only someone would rock this election. There's only cowboys running for office this time around.,1.0,0.0953462589245592,11,11,0,0,if only someone would rock this election there is only cowboys running for office this time around,4,"['if', 'only', 'someone', 'would', 'rock', 'this', 'election', 'there', 'is', 'only', 'cowboys', 'running', 'for', 'office', 'this', 'time', 'around']",{'cowboy'},1
"You're off your rocker, cowboy, if you still think the outcome of this race is a horse apiece!",1.0,0.0953462589245592,11,11,0,0,you are off your rocker cowboy if you still think the outcome of this race is a horse apiece,4,"['you', 'are', 'off', 'your', 'rocker', 'cowboy', 'if', 'you', 'still', 'think', 'the', 'outcome', 'of', 'this', 'race', 'is', 'a', 'horse', 'apiece']","{'rocker', 'cowboy'}",1
The Lord is my shepherd...............,1.2857142857142858,0.2857142857142857,7,6,0,1,the lord is my shepherd,5,"['the', 'lord', 'is', 'my', 'shepherd']",{'shepherd'},2
They call him the Catnip Cowboy.,1.1923076923076923,0.0963843391241666,26,22,3,1,they call him the catnip cowboy,8,"['they', 'call', 'him', 'the', 'catnip', 'cowboy']",{'cowboy'},1
The hunter thing is a total chick magnet,1.568181818181818,0.1144789061357105,44,26,11,7,the hunter thing is a total chick magnet,9,"['the', 'hunter', 'thing', 'is', 'a', 'total', 'chick', 'magnet']",{'hunter'},0
He's been live tweeting the hunter's movements all morning.,1.568181818181818,0.1097649192483534,44,25,13,6,he is been live tweeting the hunter s movements all morning,9,"['he', 'is', 'been', 'live', 'tweeting', 'the', 'hunter', 's', 'movements', 'all', 'morning']",{'hunter'},0
You can always spot a rabbit hunter.,1.4782608695652173,0.1647799492938801,23,16,3,4,you can always spot a rabbit hunter,9,"['you', 'can', 'always', 'spot', 'a', 'rabbit', 'hunter']",{'hunter'},0
"Don't worry, it's a Canadian hunter.",1.4705882352941178,0.0966026659881584,34,19,14,1,do not worry it is a canadian hunter,9,"['do', 'not', 'worry', 'it', 'is', 'a', 'canadian', 'hunter']",{'hunter'},0
"Not what I meant when I said, ""Make sure you and the hunter don't see each other.""",1.4666666666666666,0.1333333333333333,30,20,6,4,not what i meant when i said make sure you and the hunter do not see each other,9,"['not', 'what', 'i', 'meant', 'when', 'i', 'said', 'make', 'sure', 'you', 'and', 'the', 'hunter', 'do', 'not', 'see', 'each', 'other']",{'hunter'},0
"Don't worry that's Cheney, he only shoots ranchers.",1.4516129032258065,0.129836205145149,31,21,6,4,do not worry that is cheney he only shoots ranchers,9,"['do', 'not', 'worry', 'that', 'is', 'cheney', 'he', 'only', 'shoots', 'ranchers']",{'rancher'},-1
He overheard hunter's wife say he only shoots blanks.,1.4516129032258065,0.1378694230092439,31,22,4,5,he overheard hunter s wife say he only shoots blanks,9,"['he', 'overheard', 'hunter', 's', 'wife', 'say', 'he', 'only', 'shoots', 'blanks']",{'hunter'},0
We call it 'suicide by hunter.',1.4166666666666667,0.1191252334983594,24,15,8,1,we call it suicide by hunter,9,"['we', 'call', 'it', 'suicide', 'by', 'hunter']",{'hunter'},0
Gimme a break. He knows the guy's a deer hunter.,1.4137931034482758,0.1165730006522091,29,19,8,2,give me a break he knows the guy s a deer hunter,9,"['give', 'me', 'a', 'break', 'he', 'knows', 'the', 'guy', 's', 'a', 'deer', 'hunter']",{'hunter'},0
He's a hunter from Portlandia.,1.4137931034482758,0.1266977453163713,29,20,6,3,he is a hunter from portlandia,9,"['he', 'is', 'a', 'hunter', 'from', 'portlandia']",{'hunter'},0
Looks like a suicide by hunter.,1.4074074074074074,0.1101573500238245,27,17,9,1,looks like a suicide by hunter,9,"['looks', 'like', 'a', 'suicide', 'by', 'hunter']",{'hunter'},0
I've heard she's a hunter whisperer.,1.3846153846153846,0.1249852062251686,26,18,6,2,i have heard she is a hunter whisperer,9,"['i', 'have', 'heard', 'she', 'is', 'a', 'hunter', 'whisperer']",{'hunter'},0
Incredible he is able no make that hunter to walk backwards.,1.35,0.1499999999999999,20,15,3,2,incredible he is able no make that hunter to walk backwards,9,"['incredible', 'he', 'is', 'able', 'no', 'make', 'that', 'hunter', 'to', 'walk', 'backwards']",{'hunter'},0
"Don't look now, but your ex is dating another hunter.",1.3478260869565215,0.1488917644414021,23,18,2,3,do not look now but your ex is dating another hunter,9,"['do', 'not', 'look', 'now', 'but', 'your', 'ex', 'is', 'dating', 'another', 'hunter']",{'hunter'},0
I hope the hunter is far sighted...,1.3333333333333333,0.0982946374365981,24,16,8,0,i hope the hunter is far sighted,9,"['i', 'hope', 'the', 'hunter', 'is', 'far', 'sighted']",{'hunter'},0
"With only one hunter, ""hide in plain sight"" can work.",1.3333333333333333,0.130031582934249,24,18,4,2,with only one hunter hide in plain sight can work,9,"['with', 'only', 'one', 'hunter', 'hide', 'in', 'plain', 'sight', 'can', 'work']",{'hunter'},0
"Ok. He's in position. By the way, when was the last time YOU mooned a hunter?",1.3214285714285714,0.1156254149550274,28,21,5,2,ok he is in position by the way when was the last time you mooned a hunter,9,"['ok', 'he', 'is', 'in', 'position', 'by', 'the', 'way', 'when', 'was', 'the', 'last', 'time', 'you', 'mooned', 'a', 'hunter']",{'hunter'},-1
"So typical with her - new week, new hunter.",1.318181818181818,0.1527009872247382,22,18,1,3,so typical with her new week new hunter,9,"['so', 'typical', 'with', 'her', 'new', 'week', 'new', 'hunter']",{'hunter'},0
Worst. Hunter. Ever.,1.318181818181818,0.1210767642506233,22,16,5,1,worst hunter ever,9,"['worst', 'hunter', 'ever']",{'hunter'},0
Not to worry-The location of the decoy tells me he's a novice hunter.,1.318181818181818,0.1210767642506233,22,16,5,1,not to worry the location of the decoy tells me he is a novice hunter,9,"['not', 'to', 'worry', 'the', 'location', 'of', 'the', 'decoy', 'tells', 'me', 'he', 'is', 'a', 'novice', 'hunter']","{'hunter', 'novice'}",0
"I wonder which the hunter prefers, the bird on his barrel or us two in the bush?",1.3043478260869563,0.116517019549278,23,17,5,1,i wonder which the hunter prefers the bird on his barrel or us two in the bush,9,"['i', 'wonder', 'which', 'the', 'hunter', 'prefers', 'the', 'bird', 'on', 'his', 'barrel', 'or', 'us', 'two', 'in', 'the', 'bush']",{'hunter'},0
I think we should let Petey know the guy's not a worm hunter.,1.3,0.127733274731701,20,15,4,1,i think we should let petey know the guy s not a worm hunter,9,"['i', 'think', 'we', 'should', 'let', 'petey', 'know', 'the', 'guy', 's', 'not', 'a', 'worm', 'hunter']",{'hunter'},0
That woodpecker is really talented. He carved that life-size hunter out of an old oak tree.,1.2857142857142858,0.1404560114643107,21,17,2,2,that woodpecker is really talented he carved that life size hunter out of an old oak tree,9,"['that', 'woodpecker', 'is', 'really', 'talented', 'he', 'carved', 'that', 'life', 'size', 'hunter', 'out', 'of', 'an', 'old', 'oak', 'tree']",{'hunter'},0
Oh look hun! It's the endangered Spotted Hunter Taunter!,1.2857142857142858,0.1223355483682393,21,16,4,1,oh look hun it is the endangered spotted hunter taunter,9,"['oh', 'look', 'hun', 'it', 'is', 'the', 'endangered', 'spotted', 'hunter', 'taunter']",{'hunter'},0
It's the latest decoy for nearsighted hunters.,1.2857142857142858,0.1223355483682393,21,16,4,1,it is the latest decoy for nearsighted hunters,9,"['it', 'is', 'the', 'latest', 'decoy', 'for', 'nearsighted', 'hunters']",{'hunter'},-1
"He grew up in this neighborhood, and now look, he's been radicalized by the hunters.",1.2857142857142858,0.1223355483682393,21,16,4,1,he grew up in this neighborhood and now look he is been radicalized by the hunters,9,"['he', 'grew', 'up', 'in', 'this', 'neighborhood', 'and', 'now', 'look', 'he', 'is', 'been', 'radicalized', 'by', 'the', 'hunters']",{'hunter'},0
Send him a tweet saying the hunter has him over a barrel!,1.2857142857142858,0.1223355483682393,21,16,4,1,send him a tweet saying the hunter has him over a barrel,9,"['send', 'him', 'a', 'tweet', 'saying', 'the', 'hunter', 'has', 'him', 'over', 'a', 'barrel']",{'hunter'},0
I KNEW Bernie Sanders wasn't really a hunter!,1.2857142857142858,0.1404560114643107,21,17,2,2,i knew bernie sanders was not really a hunter,9,"['i', 'knew', 'bernie', 'sanders', 'was', 'not', 'really', 'a', 'hunter']","{'hunter', 'sander'}",0
"Its Latin name is Venator innocens, meaning ""harmless hunter"".",1.2777777777777777,0.1354140480725533,18,14,3,1,its latin name is venator innocens meaning harmless hunter,9,"['its', 'latin', 'name', 'is', 'venator', 'innocens', 'meaning', 'harmless', 'hunter']",{'hunter'},0
"Just because he saw Peter and the Wolf, he thinks every hunter is his friend",1.2727272727272727,0.0971859061499725,22,16,6,0,just because he saw peter and the wolf he thinks every hunter is his friend,9,"['just', 'because', 'he', 'saw', 'peter', 'and', 'the', 'wolf', 'he', 'thinks', 'every', 'hunter', 'is', 'his', 'friend']",{'hunter'},0
"Hunters: they love you at sparrow size, but put on a few pounds and suddenly you're a piece of meat",1.2727272727272727,0.117363131703255,22,17,4,1,hunters they love you at sparrow size but put on a few pounds and suddenly you are a piece of meat,9,"['hunters', 'they', 'love', 'you', 'at', 'sparrow', 'size', 'but', 'put', 'on', 'a', 'few', 'pounds', 'and', 'suddenly', 'you', 'are', 'a', 'piece', 'of', 'meat']",{'hunter'},-1
Those mockingbirds just love to taunt hunters.,1.2727272727272727,0.0971859061499725,22,16,6,0,those mockingbirds just love to taunt hunters,9,"['those', 'mockingbirds', 'just', 'love', 'to', 'taunt', 'hunters']",{'hunter'},0
"Oh, look. Jerry caught another hunter.",1.25,0.0902893898143269,24,18,6,0,oh look jerry caught another hunter,9,"['oh', 'look', 'jerry', 'caught', 'another', 'hunter']",{'hunter'},0
"The hunter, the hunted, and the haunted…",1.238095238095238,0.1176103717640806,21,17,3,1,the hunter the hunted and the haunted…,9,"['the', 'hunter', 'the', 'hunted', 'and', 'the', 'haunted…']",{'hunter'},0
Another candidate trying to show he is in touch with the common man and Hunters,1.2222222222222223,0.1292399995639555,18,15,2,1,another candidate trying to show he is in touch with the common man and hunters,9,"['another', 'candidate', 'trying', 'to', 'show', 'he', 'is', 'in', 'touch', 'with', 'the', 'common', 'man', 'and', 'hunters']",{'hunter'},0
"PSYCHO BIRD POOPS ON HUNTER PRANK!!!! - 1 month ago • 10,000,000 views PLEASE SUBSCRIBE TO MY CHANNEL",1.2222222222222223,0.1292399995639555,18,15,2,1,psycho bird poops on hunter prank 1 month ago • 10 000 000 views please subscribe to my channel,9,"['psycho', 'bird', 'poops', 'on', 'hunter', 'prank', '1', 'month', 'ago', '•', '10', '000', '000', 'views', 'please', 'subscribe', 'to', 'my', 'channel']",{'hunter'},0
Do you think she's gathered enough intel on the hunters' whereabouts?,1.2105263157894737,0.0960916767552923,19,15,4,0,do you think she is gathered enough intel on the hunters whereabouts,9,"['do', 'you', 'think', 'she', 'is', 'gathered', 'enough', 'intel', 'on', 'the', 'hunters', 'whereabouts']",{'hunter'},0
Not the hunter he once was.,1.2105263157894737,0.1228070175438596,19,16,2,1,not the hunter he once was,9,"['not', 'the', 'hunter', 'he', 'once', 'was']",{'hunter'},0
Hunter Bob spins really fast once Tweeter starts his quail calls.,1.2105263157894737,0.1228070175438596,19,16,2,1,hunter bob spins really fast once tweeter starts his quail calls,9,"['hunter', 'bob', 'spins', 'really', 'fast', 'once', 'tweeter', 'starts', 'his', 'quail', 'calls']",{'hunter'},0
He's more of a bargain hunter but it's the off season.,1.2105263157894737,0.0960916767552923,19,15,4,0,he is more of a bargain hunter but it is the off season,9,"['he', 'is', 'more', 'of', 'a', 'bargain', 'hunter', 'but', 'it', 'is', 'the', 'off', 'season']",{'hunter'},0
"He volunteered to be on point and warn us if he sees any ""bird hunters"" around.",1.2,0.1447493728911491,15,13,1,1,he volunteered to be on point and warn us if he sees any bird hunters around,9,"['he', 'volunteered', 'to', 'be', 'on', 'point', 'and', 'warn', 'us', 'if', 'he', 'sees', 'any', 'bird', 'hunters', 'around']",{'hunter'},0
hunter and the hunted can get along,1.2,0.1447493728911491,15,13,1,1,hunter and the hunted can get along,9,"['hunter', 'and', 'the', 'hunted', 'can', 'get', 'along']",{'hunter'},0
That fake Hunter cut out doesn't even fool junior.,1.1875,0.1007782218537318,16,13,3,0,that fake hunter cut out does not even fool junior,9,"['that', 'fake', 'hunter', 'cut', 'out', 'does', 'not', 'even', 'fool', 'junior']",{'hunter'},0
That's absolutely brilliant! He found the safest place to be when a bird hunter is on the loose.,1.1875,0.1007782218537318,16,13,3,0,that is absolutely brilliant he found the safest place to be when a bird hunter is on the loose,9,"['that', 'is', 'absolutely', 'brilliant', 'he', 'found', 'the', 'safest', 'place', 'to', 'be', 'when', 'a', 'bird', 'hunter', 'is', 'on', 'the', 'loose']",{'hunter'},0
That hunter's really got game.,1.1875,0.1007782218537318,16,13,3,0,that hunter s really got game,9,"['that', 'hunter', 's', 'really', 'got', 'game']",{'hunter'},0
Wow. Ted was not lying when he said the hunter's eyesight was bad...,1.1875,0.1359764072673393,16,14,1,1,wow ted was not lying when he said the hunter s eyesight was bad,9,"['wow', 'ted', 'was', 'not', 'lying', 'when', 'he', 'said', 'the', 'hunter', 's', 'eyesight', 'was', 'bad']",{'hunter'},-1
My father told me that in his day 'Mighty Hunter' meant something.,1.1875,0.1359764072673393,16,14,1,1,my father told me that in his day mighty hunter meant something,9,"['my', 'father', 'told', 'me', 'that', 'in', 'his', 'day', 'mighty', 'hunter', 'meant', 'something']",{'hunter'},0
You have to assume that hunters in the dodo bird era were a tad sharper.,1.1875,0.1007782218537318,16,13,3,0,you have to assume that hunters in the dodo bird era were a tad sharper,9,"['you', 'have', 'to', 'assume', 'that', 'hunters', 'in', 'the', 'dodo', 'bird', 'era', 'were', 'a', 'tad', 'sharper']",{'hunter'},0
@hunters ananymous - little does he know.,1.1764705882352942,0.0953050102707037,17,14,3,0,hunters ananymous little does he know,9,"['hunters', 'ananymous', 'little', 'does', 'he', 'know']",{'hunter'},0
We call it a Scare Hunter - makes other hunters go away.,1.1428571428571428,0.0970523172123939,14,12,2,0,we call it a scare hunter makes other hunters go away,9,"['we', 'call', 'it', 'a', 'scare', 'hunter', 'makes', 'other', 'hunters', 'go', 'away']",{'hunter'},0
"Once again we see the formidable hunter, totally in tune with his surroundings, continue on his quest for his elusive quarry.",1.1428571428571428,0.0970523172123939,14,12,2,0,once again we see the formidable hunter totally in tune with his surroundings continue on his quest for his elusive quarry,9,"['once', 'again', 'we', 'see', 'the', 'formidable', 'hunter', 'totally', 'in', 'tune', 'with', 'his', 'surroundings', 'continue', 'on', 'his', 'quest', 'for', 'his', 'elusive', 'quarry']",{'hunter'},0
And now we end our tour of the forest with the oblivious hunter...,1.1333333333333333,0.0908513525158996,15,13,2,0,and now we end our tour of the forest with the oblivious hunter,9,"['and', 'now', 'we', 'end', 'our', 'tour', 'of', 'the', 'forest', 'with', 'the', 'oblivious', 'hunter']",{'hunter'},0
Nightingale of The Hunter,1.1333333333333333,0.0908513525158996,15,13,2,0,nightingale of the hunter,9,"['nightingale', 'of', 'the', 'hunter']",{'hunter'},-1
He must be an animal rights hunter.,1.1333333333333333,0.1333333333333333,15,14,0,1,he must be an animal rights hunter,9,"['he', 'must', 'be', 'an', 'animal', 'rights', 'hunter']",{'hunter'},0
"I am sure that the hunter can not kill us...."" ""Yeah, true.",1.1333333333333333,0.0908513525158996,15,13,2,0,i am sure that the hunter can not kill us yeah true,9,"['i', 'am', 'sure', 'that', 'the', 'hunter', 'can', 'not', 'kill', 'us', 'yeah', 'true']",{'hunter'},0
Smart move! The hunter can't shoot him.,1.1333333333333333,0.0908513525158996,15,13,2,0,smart move the hunter can not shoot him,9,"['smart', 'move', 'the', 'hunter', 'can', 'not', 'shoot', 'him']",{'hunter'},0
"Dear, all I said to her was 'lookout for the hunter!""",1.1333333333333333,0.0908513525158996,15,13,2,0,dear all i said to her was lookout for the hunter,9,"['dear', 'all', 'i', 'said', 'to', 'her', 'was', 'lookout', 'for', 'the', 'hunter']","{'hunter', 'lookout'}",-1
Our sister is cleaver! She helps the hunter spot game and at the same time she has no more problems with bullies.,1.1333333333333333,0.1333333333333333,15,14,0,1,our sister is cleaver she helps the hunter spot game and at the same time she has no more problems with bullies,9,"['our', 'sister', 'is', 'cleaver', 'she', 'helps', 'the', 'hunter', 'spot', 'game', 'and', 'at', 'the', 'same', 'time', 'she', 'has', 'no', 'more', 'problems', 'with', 'bullies']","{'hunter', 'cleaver'}",0
Our plans are set in motion. Little Flipin is ready to pounce on whatever that hunter kills.,1.125,0.0853912563829966,16,14,2,0,our plans are set in motion little flipin is ready to pounce on whatever that hunter kills,9,"['our', 'plans', 'are', 'set', 'in', 'motion', 'little', 'flipin', 'is', 'ready', 'to', 'pounce', 'on', 'whatever', 'that', 'hunter', 'kills']",{'hunter'},0
